job_id,title,company,Programming Languages,Required Software / Tools,Language Requirements,Experience Level,Work Arrangement,Job Type,source,last_seen,active,Location,url,Education,Salary,first_seen
5229472,Pracovník výstavby – optické a dátové siete,"KONFER net, s. r. o.",,,,,On-site,Full-time,Profesia,2026-03-05,False,Dvory nad Žitavou,https://www.profesia.sk/praca/konfer-net/O5229472?search_id=e883ad8e-9a96-4d41-ab58-bbbc9e61585f,High School with Diploma or Bachelor in Elektro,1300 - 1800 EUR gross/month,2026-02-07
5229433,Junior SW Engineer - hybridná práca,Lugera & Maklér spol.s r.o.,"C++, Python",,English: B2,1-3 years,Hybrid,Full-time,Profesia,2026-03-05,False,Nitra,https://www.profesia.sk/praca/lugera-makler/O5229433?search_id=e883ad8e-9a96-4d41-ab58-bbbc9e61585f,Bachelor,2000 EUR gross/month,2026-02-07
5229382,Python Developer,Roman Berešík,"Python, Playwright, FastAPI, MySQL","Browser automation, Bot detection, LLM prompt engineering, Embeddings","English: B2, Slovak: C1",5+ years,"Flexible remote work within Europe, with regular team meetups in England, Slovakia, or other European cities",Full-time,Profesia,2026-03-04,False,Bratislava,https://www.profesia.sk/praca/roman-beresik/O5229382?search_id=10228e2a-be7f-45a9-b0f3-3bedcbe6ef54,Bachelor's degree or higher in Computer Science,3000 - 6000 EUR gross/month,2026-02-07
5229360,IAM Implementation Specialist,"SWAN, a.s.",,"midPoint, Microsoft Office",English: B2,3-5 years,Home-Office,Full-time,Profesia,2026-03-01,False,Bratislava,https://www.profesia.sk/praca/swan/O5229360?search_id=10228e2a-be7f-45a9-b0f3-3bedcbe6ef54,"Bachelor, Master",2200 EUR gross/month,2026-02-07
5229363,Software Developer for Open Telekom Cloud,Deutsche Telekom IT Solutions Slovakia,"Linux, Bash, OpenStack, Docker and Containers, Ansible","CI/CD concept, Testing, API Documentation, Kubernetes",English: B2,3-5 years,Remote work,Full-time,Profesia,2026-02-24,False,Košice,https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O5229363?search_id=10228e2a-be7f-45a9-b0f3-3bedcbe6ef54,Bachelor or comparable professional training,2000 - 2650 EUR gross/month,2026-02-07
5229362,Senior Software Developer for Open Telekom Cloud,Deutsche Telekom IT Solutions Slovakia,"Linux, Bash, Docker and Containers, Ansible, API Documentation, CI/CD concept, Testing","OpenStack, Kubernetes",English: B2,5+ years,Home-Office,Full-time,Profesia,2026-03-22,False,Košice,https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O5229362?search_id=10228e2a-be7f-45a9-b0f3-3bedcbe6ef54,Bachelor or comparable professional training,3100 EUR gross/month,2026-02-07
5229357,Programátor/Sofware Developer Medior,Performia s. r. o.,"HTML, CSS, JavaScript","Microsoft technologies (frontend, backend, desktop), SQL databases (MySQL, MS SQL)","Language: English, CEFR Level: B1",,On-site with home office,Full-time,Profesia,2026-03-25,True,Dolný Kubín,https://www.profesia.sk/praca/performia/O5229357?search_id=10228e2a-be7f-45a9-b0f3-3bedcbe6ef54,"Bachelor, Master",1600 - 2800 EUR gross/month,2026-02-07
5229354,Senior Analyst Enterprise Systems (f/m/d),Tyco Electronics Czech s.r.o.,"ABAP, Python","SAP S/4, CDS views, API integration (REST, JSON, ODATA)",,5+ years,Hybrid,Full-time,Profesia,2026-03-04,False,Brno,https://www.profesia.sk/praca/tyco-electronics-czech/O5229354?search_id=10228e2a-be7f-45a9-b0f3-3bedcbe6ef54,"University degree in Computer Science, Information systems, Business Administration",90000 CZK gross/month,2026-02-07
5228605,Software Engineering Team Lead (f/m/d),DINAPE,"Java, Spring Boot","Docker, Kubernetes",English: C1,3-5 years,"Hybrid (2 days/week home, 2 days/month on-site near Vienna)",Full-time,Profesia,2026-03-04,False,Bratislava,https://www.profesia.sk/praca/dinape/O5228605?search_id=10228e2a-be7f-45a9-b0f3-3bedcbe6ef54,Bachelor or Master studies in computer science or similar fields,3500 EUR gross/month,2026-02-07
5229338,Lektor programovania pre deti - online forma,Algorithmics s. r. o.,"Scratch, Python, Java, C++, C#","Roblox Studio, Lua, HTML, CSS, Javascript","Slovenský jazyk - Expert (C2), Anglický jazyk - Stredne pokročilý (B2)",,Práca z domu,"Short-term, na dohodu (brigády), živnosť",Profesia,2026-02-16,False,Práca z domu,https://www.profesia.sk/praca/algorithmics/O5229338?search_id=10228e2a-be7f-45a9-b0f3-3bedcbe6ef54,"Študent vysokej školy, Vysokoškolské I. stupňa, Vysokoškolské II. stupňa, Vysokoškolské III. stupňa",7.5 - 25 EUR/hour,2026-02-07
5229336,Deployer / Junior Software Deployment Manager,MicroStep - HDO s.r.o.,,"Jenkins, Docker, Git, Apache, ClearCase, Kubernetes",English: B1,1-3 years,Home-Office,Full-time,Profesia,2026-02-16,False,Bratislava,https://www.profesia.sk/praca/microstep-hdo/O5229336?search_id=10228e2a-be7f-45a9-b0f3-3bedcbe6ef54,High School with Diploma,1700 EUR gross/month,2026-02-07
5229325,Lead Mobile Developer: Next-Gen Property Tech (Greenfield),radixal s.r.o.,,,,,Home-Office,Full-time,Profesia,2026-03-04,False,Práce z domu,https://www.profesia.sk/praca/radixal/O5229325?search_id=10228e2a-be7f-45a9-b0f3-3bedcbe6ef54,Vysokoškolské I. stupně,70000 CZK brutto/month,2026-02-07
5229320,IT Business Analyst in Supply Chain Management,Siemens Slovensko,,,"English: C1, German: B1",2-5 years,Hybrid,Full-time,Profesia,2026-02-19,False,Košice,https://www.profesia.sk/praca/siemens-slovensko/O5229320?search_id=10228e2a-be7f-45a9-b0f3-3bedcbe6ef54,Bachelor or Master degree in Computer Science/Engineering and/or Business Management,2700 EUR gross/month,2026-02-07
5229319,IT Business Analyst in Supply Chain Management,Siemens Slovensko,,,"English: C1, German: B1",2-5 years,Hybrid (telework and work from office),Full-time,Profesia,2026-02-19,False,Žilina,https://www.profesia.sk/praca/siemens-slovensko/O5229319?search_id=10228e2a-be7f-45a9-b0f3-3bedcbe6ef54,Bachelor or Master degree in Computer Science/Engineering and/or Business Management,2700 EUR gross/month,2026-02-07
5229313,Cloud Architect - Infrastructure/Network Automation,Deutsche Telekom IT Solutions Slovakia,"Ansible Automation Platform, Infrastructure-as-Code","VMware products (vSphere, vCenter, NSX, vSAN, etc.)",,5+ years,Job with occasional home office,Full-time,Profesia,2026-02-26,False,Košice,https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O5229313?search_id=10228e2a-be7f-45a9-b0f3-3bedcbe6ef54,,2200 EUR gross/month,2026-02-07
5225041,HW Implementačný špecialista,TransData s.r.o.,,,English: B1,0-1 years,Home-Office,Full-time,Profesia,2026-03-04,False,Žilina,https://www.profesia.sk/praca/transdata/O5225041?search_id=54e55f84-9fa8-4812-8485-64196ff77616,High School with Diploma,1400 EUR gross/month,2026-02-07
5229306,Student Test Developer,"Kistler Bratislava, s.r.o.",Python,,English: B2,0-1 years,Hybrid,Part-time,Profesia,2026-02-24,False,Bratislava,https://www.profesia.sk/praca/kistler-bratislava/O5229306?search_id=54e55f84-9fa8-4812-8485-64196ff77616,,7.5 EUR/hour gross,2026-02-07
5229286,Administratívna podpora logistických procesov,Lugera & Maklér spol.s r.o.,,"MS Excel, ERP systems",English: B1-B2,,Home-Office 2 days a week,Full-time,Profesia,2026-03-04,False,Bratislavský kraj,https://www.profesia.sk/praca/lugera-makler/O5229286?search_id=54e55f84-9fa8-4812-8485-64196ff77616,High School with Diploma,1600 EUR gross/month,2026-02-07
5229282,Systémový inžinier SMT,"Manuvia, a. s.",,,English: B2,3-5 years,,Full-time,Profesia,2026-03-03,False,Prešov,https://www.profesia.sk/praca/manuvia/O5229282?search_id=54e55f84-9fa8-4812-8485-64196ff77616,High School with Diploma,1400-1600 EUR gross/month,2026-02-07
5229274,IT  špecialista,PPS Group a.s.,,"Microsoft Excel - Pokročilý, Microsoft Word - Pokročilý, Microsoft Outlook - Pokročilý, Windows 11 - Expert, Microsoft SCCM - Pokročilý, Microsoft Intune - Pokročilý, Virtualizácia serverov - Základy, Konfigurácia siete - Mierne pokročilý, Oracle - Pokročilý, Progress OpenEdge - Pokročilý, Microsoft SQL Server - Pokročilý, Microsoft Power BI - Mierne pokročilý, Python - Úplný začiatočník",,,,Full-time,Profesia,2026-03-04,False,Očová,https://www.profesia.sk/praca/pps-group/O5229274?search_id=54e55f84-9fa8-4812-8485-64196ff77616,"Bachelor, Master",1700 EUR gross/month,2026-02-07
5229261,Programátor / Programátorka,"IMET, a.s.",,,English: A2,,Hybrid,Full-time,Profesia,2026-03-04,False,Bratislava,https://www.profesia.sk/praca/imet/O5229261?search_id=54e55f84-9fa8-4812-8485-64196ff77616,"High School with Diploma, Bachelor I. degree",1800 EUR gross/month,2026-02-07
5229244,Talent Garden - stážový program,"Heineken Slovensko, a.s.",,,,,Home-Office,Internship,Profesia,2026-02-19,False,Bratislava,https://www.profesia.sk/praca/heineken-slovensko/O5229244?search_id=54e55f84-9fa8-4812-8485-64196ff77616,,,2026-02-07
5229250,IT & Business Analyst - senior (Open API),Raiffeisen Processing Centre (RPC),,,English: B2,,Job with occasional home office,Full-time,Profesia,2026-03-04,False,Bratislava,https://www.profesia.sk/praca/raiffeisen-processing-centre-rpc/O5229250?search_id=54e55f84-9fa8-4812-8485-64196ff77616,University education,2600 EUR gross/month + fixed allowances twice a year + bonus,2026-02-07
4928254,"Hľadáme skúseného PHP programátora, ktorý má chuť posúvať veci dopredu",iM3 s.r.o.,PHP,"phpMyAdmin, Apache HTTP Server, JavaScript","Language: Slovak, Level: C1, Language: Hungarian, Level: C1, Language: English, Level: B1",3-5 years,Hybrid,Full-time,Profesia,2026-03-04,False,Dunajská Streda,https://www.profesia.sk/praca/im3/O4928254?search_id=54e55f84-9fa8-4812-8485-64196ff77616,High School with Diploma,1800 EUR gross/month,2026-02-07
5229217,Junior C# and Angular Web developer - Touch UI interface and infrastructure,Siemens Slovensko,"C#, Angular, ASP.NET Core","Docker, GIT, Azure DevOps","English: B2, German: unknown",,Hybrid,Full-time,Profesia,2026-02-24,False,Košice,https://www.profesia.sk/praca/siemens-slovensko/O5229217?search_id=54e55f84-9fa8-4812-8485-64196ff77616,Bachelor's degree,1700 EUR gross/month,2026-02-07
5229215,Junior Software Developer - student,Siemens Slovensko,"JavaScript, C#",GitHub Copilot,English: B2,,Part-time with occasional home office,Long-term part-time job during studies,Profesia,2026-02-16,False,Košice,https://www.profesia.sk/praca/siemens-slovensko/O5229215?search_id=54e55f84-9fa8-4812-8485-64196ff77616,,6 EUR/hour,2026-02-07
5229124,Software Developer - Credit & Collection,Deutsche Telekom IT Solutions Slovakia,"Java, Spring Boot, Python, JavaScript, Angular, TypeScript","GitLab CI/CD, DevOps, Jira, Apache Camel, SCRUM, SAFe",English: B2,3+ years,Job with occasional home office,Full-time,Profesia,2026-03-25,True,Košice,https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O5229124?search_id=54e55f84-9fa8-4812-8485-64196ff77616,,2000 - 2650 EUR gross/month,2026-02-07
5229123,Security Analyst,"OHPEN Technology Slovakia, s.r.o.",,,English: C1,1-3 years,Job with occasional home office,Full-time,Profesia,2026-02-16,False,Bratislava,https://www.profesia.sk/praca/ohpen-technology-slovakia/O5229123?search_id=54e55f84-9fa8-4812-8485-64196ff77616,Bachelor's degree,2000 EUR gross/month,2026-02-07
5229111,Slovak-Hungarian speaking Service Desk Agent,Foundever Magyarország Kft.,,MS Office package,"Hungarian: C2, English: B2, Slovak: C2",0-1 years,Home-Office,Full-time,Profesia,2026-03-04,False,Budapest,https://www.profesia.sk/praca/foundever-magyarorszag-kft/O5229111?search_id=54e55f84-9fa8-4812-8485-64196ff77616,Secondary with school-leaving examination,"495,000 HUF gross/month",2026-02-07
5228963,PHP Developer (Laravel),"ESET, spol. s r.o.","PHP, Laravel","Docker, Linux","Language: English, CEFR Level: B1",3-5 years,Hybrid,Full-time,Profesia,2026-03-25,True,Bratislava,https://www.profesia.sk/praca/eset/O5228963?search_id=e3bc4b72-f5ee-4357-bab9-dff009257f3e,Bachelor,2700 EUR gross/month,2026-02-07
5228961,Senior DevOps Engineer - Credit & Collection,Deutsche Telekom IT Solutions Slovakia,,"Docker, Kubernetes, Helm, Terraform, Jira, GitLab",English: B2,,Hybrid,Full-time,Profesia,2026-03-25,True,Košice,https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O5228961?search_id=e3bc4b72-f5ee-4357-bab9-dff009257f3e,,2600 EUR gross/month,2026-02-07
5228921,Data Coordination Manager (Hybrid),Swiss Re,,"Microsoft Excel, Power BI, Stargate Customer 360, CPT",English: C1,5+ years,Hybrid,Full-time,Profesia,2026-03-10,False,Bratislava,https://www.profesia.sk/praca/swiss-re/O5228921?search_id=e3bc4b72-f5ee-4357-bab9-dff009257f3e,Master's degree,2900 - 4800 EUR gross/month,2026-02-07
5228918,"DevOps Specialist (CI/CD, Networkig, GitOps, Monitoring)",SourceFirst International s.r.o.,,"GitLab, Jenkins, Docker, Kubernetes",,3-5 years,Hybrid,Full-time,Profesia,2026-03-04,False,Bratislava,https://www.profesia.sk/praca/sourcefirst-international/O5228918?search_id=e3bc4b72-f5ee-4357-bab9-dff009257f3e,"Bachelor, Master, PhD",2200 EUR gross/month,2026-02-07
5228914,Backend Developer (Node.js/Typescript),SourceFirst International s.r.o.,"Node.js, Typescript, Express.js","DB layer, Cloud technologies and Infrastructure (preferably AWS), Authentication",English: B1,,Job with occasional home office,Full-time,Profesia,2026-03-04,False,Žilina,https://www.profesia.sk/praca/sourcefirst-international/O5228914?search_id=e3bc4b72-f5ee-4357-bab9-dff009257f3e,"University education (Bachelor's degree), University education (Master's degree)",2000 EUR gross/month,2026-02-07
5228910,Chatbot Developer (JavaScript/Python/Go),SourceFirst International s.r.o.,"JavaScript, Python, Go",,English: B2,3-5 years,Hybrid,Full-time,Profesia,2026-03-04,False,Košice,https://www.profesia.sk/praca/sourcefirst-international/O5228910?search_id=e3bc4b72-f5ee-4357-bab9-dff009257f3e,"Bachelor, Master, PhD",2800 - 4500 EUR gross/month,2026-02-07
5228906,SW Architekt / SW líder (Java stack),SourceFirst International s.r.o.,"Java, Spring Boot","Kubernetes, Docker, Apache Kafka, Grafana, Prometheus",,5+ years,Hybrid,Full-time,Profesia,2026-03-04,False,Bratislava,https://www.profesia.sk/praca/sourcefirst-international/O5228906?search_id=e3bc4b72-f5ee-4357-bab9-dff009257f3e,"Bachelor, Master, PhD",3600 - 5000 EUR gross/month,2026-02-07
5228901,IT Support / Junior IT Administrator (onsite – Nové Zámky),ITNEX s.r.o.,,"Microsoft Active Directory, Microsoft OneDrive, Windows",English: B2,0-1 years,On-site,Full-time,Profesia,2026-02-14,False,Nové Zámky,https://www.profesia.sk/praca/itnex/O5228901?search_id=e3bc4b72-f5ee-4357-bab9-dff009257f3e,Bachelor's degree (I. stupňa),1500 - 2300 EUR gross/month,2026-02-07
5228887,DevOps inžinier,Národná agentúra pre sieťové a elektronické služby (agentúra NASES),"Bash, Python","Kubernetes, Docker, GitLab CI, GitOps, OpenTelemetry, Loki, Grafana, ELK, Terraform, Argo CD, Vault, Keycloak, Prometheus, Tempo",English: B2,2-5 years,Hybrid,Full-time,Profesia,2026-03-04,False,Košice,https://www.profesia.sk/praca/narodna-agentura-pre-sietove-a-elektronicke-sluzby-agentura-nases/O5228887?search_id=e3bc4b72-f5ee-4357-bab9-dff009257f3e,"Bachelor, Master, PhD",3300 EUR gross/month,2026-02-07
5223633,System Administrator,"Inalogy, a.s.","Linux (RedHat based), Bash Scripting, Ansible, Terraform","Jenkins, FreeIPA, Wazuh, Grafana",English: B2,2 years,Job with occasional home office,Full-time,Profesia,2026-03-04,False,Bratislava,https://www.profesia.sk/praca/inalogy/O5223633?search_id=e3bc4b72-f5ee-4357-bab9-dff009257f3e,Bachelor's degree,2200 EUR gross/month,2026-02-07
5228842,Senior Java Architect,SOFTEC,"Java, J2EE, Maven, Eclipse Spring, HTML/CSS, JavaScript",,,3-5 years,Hybrid,Full-time,Profesia,2026-02-26,False,Bratislavský kraj,https://www.profesia.sk/praca/softec/O5228842?search_id=e3bc4b72-f5ee-4357-bab9-dff009257f3e,"Bachelor, Master, PhD",2500 EUR gross/month,2026-02-07
5228839,"IT Solution Architect – poď s nami tvoriť moderné riešenia, ktoré ľudia fakt používajú",SOFTEC,"Java, Kafka, Camunda",,,3-5 years,Hybrid,Full-time,Profesia,2026-02-26,False,Bratislavský kraj,https://www.profesia.sk/praca/softec/O5228839?search_id=5508fde8-133f-4cb5-9cd9-efefbfdb2772,Bachelor,3000 EUR gross/month,2026-02-07
5228830,Správca informačného systému SAP,Člen koncernu AGROFERT,,"SAP S/4 HANA, SAP R/3, SQL, Microsoft Windows",English: B1,3-5 years,On-site with home office,Full-time,Profesia,2026-02-16,False,Trnava,https://www.profesia.sk/praca/clen-koncernu-agrofert/O5228830?search_id=5508fde8-133f-4cb5-9cd9-efefbfdb2772,"Bachelor, Master",1800 EUR gross/month,2026-02-07
5228816,Cloud Data Engineer (AWS) (m/ž),ČSOB Finančná skupina,Python,"AWS, Git, GitHub Actions, Terraform, Docker, Kubernetes, PostgreSQL",,,Hybrid,Full-time,Profesia,2026-02-07,False,Bratislava,https://www.profesia.sk/praca/csob-financna-skupina/O5228816?search_id=5508fde8-133f-4cb5-9cd9-efefbfdb2772,,2500 EUR gross/month,2026-02-07
5228804,Technický konzultant IS,"CORA GEO, s. r. o.",,,English: B1,,Home-Office,Full-time,Profesia,2026-03-04,False,Poprad,https://www.profesia.sk/praca/cora-geo/O5228804?search_id=5508fde8-133f-4cb5-9cd9-efefbfdb2772,Bachelor,2000 EUR gross/month,2026-02-07
5228805,Full-stack Java developer - Java & JavaScript (M/Ž),ČSOB Finančná skupina,"Java, JavaScript","Camunda, XML/JSON, jUNIT/Mockito SQL",English: B2,3+ years,Hybrid,Full-time,Profesia,2026-03-01,False,Bratislava,https://www.profesia.sk/praca/csob-financna-skupina/O5228805?search_id=5508fde8-133f-4cb5-9cd9-efefbfdb2772,Bachelor,2200 EUR gross/month,2026-02-07
5228800,IT administrátor – 1st Level Support s presahom do L2 (remote pre východ SR),AlfaPro spol. s r.o.,,"VMware, Hyper-V, Windows servermi, Active Directory, Office 365, Forigateom, sieťovými službami, bezpečnostné certifikáty a monitoringom","English: B2, Slovak: C1",,Home-Office,Full-time,Profesia,2026-02-16,False,Košice,https://www.profesia.sk/praca/alfapro/O5228800?search_id=5508fde8-133f-4cb5-9cd9-efefbfdb2772,High School with Diploma,1800 - 2200 EUR gross/month,2026-02-07
5220529,DBA Specialist,"NESS KE, s.r.o.","SQL, Java","Oracle, MSSQL, PostgreSQL, AWS cloud",English: C1,5+ years,Job with occasional home office,Full-time,Profesia,2026-02-20,False,Košice,https://www.profesia.sk/praca/ness-ke/O5220529?search_id=5508fde8-133f-4cb5-9cd9-efefbfdb2772,Bachelor's degree,1700 EUR gross/month,2026-02-07
