job_id,title,company,url,first_seen,last_seen,active,Location,Salary,Language Requirements,Education,Programming Languages,Required Software / Tools,Work Arrangement,Job Type,Experience Level,location,salary,employment_type,work_hours,responsibilities,requirements,benefits,contact,jobTitle,employmentType,applyUrl,jobDescription,companyInfo,schedule,tech_stack
1865430,IT HD szakértő,MÁV Szolgáltató Központ Zrt.,https://www.cvonline.hu/hu/allas/it-hd-szakerto-1865430,2026-03-20,2026-03-25,True,Záhony,,Hungarian: Native,Bachelor,,"Office applications, Active Directory, Server console applications, Remote management tools, Customer service systems",On-site,Full-time,1-3 years,,,,,,,,,,,,,,,
1865740,Aladdin Financial Engineering Intern,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/aladdin-financial-engineering-intern-1865740,2026-03-20,2026-03-25,True,,2950 Ft/hour gross,English: C1,"High School with Diploma, Bachelor","Python, C++","Snowflake, Spark, Storm, Solr, Git",Hybrid,Short-term,,,,,,,,,,,,,,,,
1865160,Data Engineer Metering Operations,Laendle,https://www.cvonline.hu/hu/allas/data-engineer-metering-operations-1865160,2026-03-20,2026-03-25,True,,,German: Native,"Bachelor, Master","Python, SQL",modern Analytics-tools,,,3-5 years,,,,,,,,,,,,,,,
1865429,IT HD szakértő,MÁV Szolgáltató Központ Zrt.,https://www.cvonline.hu/hu/allas/it-hd-szakerto-1865429,2026-03-20,2026-03-25,True,Budapest,,Hungarian: Native,Bachelor,,"Office applications, Active Directory, Server console applications, Remote management tools, Customer service systems",On-site,Full-time,1-3 years,,,,,,,,,,,,,,,
1865004,"Web&ERP támogató konzulens (Web, Backend)",Hire-One Kft.,https://www.cvonline.hu/hu/allas/weberp-tamogato-konzulens-web-backend-1865004,2026-03-20,2026-03-25,True,,,English: Intermediate,"Bachelor, Master","HTML, CSS, JavaScript, .NET (C#), REST API, SQL",Microsoft Dynamics 365,,,3-5 years,,,,,,,,,,,,,,,
1865056,Senior Consultant SAP S/4 Hana Finance,Vienna,https://www.cvonline.hu/hu/allas/senior-consultant-sap-s-4-hana-finance-1865056,2026-03-20,2026-03-25,True,Vienna,55200 EUR gross/year,"German: Native, English: Proficient",Bachelor,,"SAP FI, SAP CO, S/4HANA",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,
1865060,Businesskundenbetreuer in der Telekommunikation (m/w/d),Vienna,https://www.cvonline.hu/hu/allas/businesskundenbetreuer-der-telekommunikation-m-w-d-1865060,2026-03-20,2026-03-25,True,Wiener Öffis,2124 EUR gross/month + provisions,German: C1,High School with Diploma,,,On-site,Full-time,1-3 years,,,,,,,,,,,,,,,
1864941,Termelést támogató gyakornok,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/termelest-tamogato-gyakornok-1864941,2026-03-20,2026-03-25,True,,2050 HUF/hour,English: Intermediate,High School with Diploma,,"Excel, PowerPoint, Microsoft Lists, Power Automate, SharePoint",On-site,Short-term,,,,,,,,,,,,,,,,
1864988,Sales Data Analyst,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/sales-data-analyst-1864988,2026-03-20,2026-03-25,True,,,English,,,"Excel, Power BI, Tableau, SAP Analytics Cloud",Home-Office,Full-time,3-5 years,,,,,,,,,,,,,,,
1867150,Senior Scrum Master (German speaking),HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-scrum-master-german-speaking-1867150,2026-03-22,2026-03-22,False,,,"German: C1, English: Business",,,"Jira, Confluence",,,5+ years,,,,,,,,,,,,,,,
1867061,Entwicklungsingenieur für Assistenz- & Automatisierungssysteme (m/w/d),Laendle,https://www.cvonline.hu/hu/allas/entwicklungsingenieur-fur-assistenz-automatisierungssysteme-m-w-d-1867061,2026-03-22,2026-03-25,True,,2000 EUR gross/month,"English: B2, German: C1","Bachelor, Master","Python, C++",,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,
1866823,SOFTWARE ENTWICKLER FULL STACK (M/W/D),Laendle,https://www.cvonline.hu/hu/allas/software-entwickler-full-stack-m-w-d-1866823,2026-03-22,2026-03-25,True,Götzis,,German: Native,"HTL, FH","JavaScript/TypeScript, .NET Core, C#","Node.js, React/Next.js, PostgreSQL, Azure, Redis, Microservices, Serverless-Architectures, REST/GraphQL-APIs, Background Workers, CronJobs, Git",On-site,Full-time,3-5 years,,,,,,,,,,,,,,,
1867062,Teamlead Software Development (m/w/d),Laendle,https://www.cvonline.hu/hu/allas/teamlead-software-development-m-w-d-1867062,2026-03-22,2026-03-25,True,,,"German: C2, English: C1","Bachelor, Master",,,Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,
1866824,Junior Data Analyst / Engineer 70–100 %,Laendle,https://www.cvonline.hu/hu/allas/junior-data-analyst-engineer-70-100-1866824,2026-03-22,2026-03-25,True,not specified,50000 EUR gross/year - 85000 EUR gross/year,German: C1,,"SQL, Python","Azure Databricks, Power BI, Git",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,
1866607,Senior Scrum Master (German speaker),Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-scrum-master-german-speaker-1866607,2026-03-22,2026-03-25,True,,,"English: C1, German: C1",,,"Jira, Confluence",,,5+ years,,,,,,,,,,,,,,,
1866666,Front-End Developer,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/front-end-developer-1866666,2026-03-22,2026-03-25,True,Budapest,,English: B2,,"JavaScript, Vue","Figma, Balsamiq, JustInMind",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,
1866670,IT Business Analyst,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/it-business-analyst-1866670,2026-03-22,2026-03-25,True,Budapest,,English: Advanced,College degree or equivalent experience,Python,,"Home-Office, Hybrid",Full-time,1-3 years,,,,,,,,,,,,,,,
1866657,RENDSZERGAZDA (MICROSOFT KÖRNYEZET),BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/rendszergazda-microsoft-kornyezet-1866657,2026-03-22,2026-03-25,True,Biatorbágy,,English: B2,,,"Active Directory, Microsoft Windows, MS Office, Intune, PowerShell",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,
1866671,Senior Data Engineer,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-data-engineer-1866671,2026-03-22,2026-03-25,True,Budapest,,English: B2,,,"Google Cloud Platform (GCP), Azure, Apache Spark, Apache Kafka, Terraform",Home-Office,Full-time,5+ years,,,,,,,,,,,,,,,
1866667,Cyber Security Specialist,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/cyber-security-specialist-1866667,2026-03-22,2026-03-25,True,,,English: Fluent,Bachelor's degree,,,Full-remote,Full-time,10+ years,,,,,,,,,,,,,,,
1866656,MEDIOR VIRTUALIZÁCIÓS RENDSZERMÉRNÖK,BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/medior-virtualizacios-rendszermernok-1866656,2026-03-22,2026-03-25,True,Budapest,,English: B2,Bachelor,,"VMware, Microsoft Hyper-V, PowerCLI, PowerShell",On-site with home office (2 days per week),Full-time,3-5 years,,,,,,,,,,,,,,,
1868462,IT System Engineer (m/w/d),Laendle,https://www.cvonline.hu/hu/allas/it-system-engineer-m-w-d-1868462,2026-03-23,2026-03-25,True,Höchst,,"German: Native, English: Professional",High School with Diploma,,,On-site,Full-time,3-5 years,,,,,,,,,,,,,,,
1868596,IT Operations gyakornok,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/it-operations-gyakornok-1868596,2026-03-23,2026-03-25,True,,3500 HUF/hour,English: A2,High School with Diploma,,,On-site,Short-term,0-1 years,,,,,,,,,,,,,,,
1867761,Diákmunka - IT biztonsági tanácsadó,MŰISZ Iskolaszövetkezet,https://www.cvonline.hu/hu/allas/diakmunka-it-biztonsagi-tanacsado-1867761,2026-03-23,2026-03-25,True,,2400 HUF/hour,Hungarian: Native,Upper secondary with specialization in information security or similar,,"MS Office, Outlook, Web browsers",On-site,Full-time,0-1 years,,,,,,,,,,,,,,,
1867760,Diákmunka - C++ programozó,MŰISZ Iskolaszövetkezet,https://www.cvonline.hu/hu/allas/diakmunka-c-programozo-1867760,2026-03-23,2026-03-25,True,,2500 HUF/hour,,High School with Diploma,"C++, C#",3D CAD/BIM software,,Short-term,1-2 years,,,,,,,,,,,,,,,
1869522,IT System Engineer - Microsoft/Office 365 (f/m/x),Laendle,https://www.cvonline.hu/hu/allas/it-system-engineer-microsoft-office-365-f-m-x-1869522,2026-03-25,2026-03-25,True,Vorarlberg,,English: B2,,PowerShell,"Microsoft/Office 365, Exchange, Teams, SharePoint, Azure AD",On-site,Full-time,3-5 years,,,,,,,,,,,,,,,
1869434,Számítógép szerelő technikus,Pannon-Work Cégcsoport,https://www.cvonline.hu/hu/allas/szamitogep-szerelo-technikus-1869434,2026-03-25,2026-03-25,True,Komárom,,,High School with Diploma,,,On-site,Full-time,,,,,,,,,,,,,,,,
1869406,Software Tester (VR Training Devices),HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/software-tester-vr-training-devices-1869406,2026-03-25,2026-03-25,True,,,English: B2,Bachelor,"Python, C++",Unreal Engine,On-site with home office,Full-time,3-5 years,,,,,,,,,,,,,,,
1869387,IT RENDSZERGAZDA,BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/it-rendszergazda-1869387,2026-03-25,2026-03-25,True,Budapest,,Hungarian: Native,,"Linux, Java, Node.js, Apache, Tomcat","GitLab, AWS, GCP, Docker, Kubernetes, CI/CD",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,
1869370,IT Operations trainne,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/it-operations-trainne-1869370,2026-03-25,2026-03-25,True,,3500 HUF/hour,English: Intermediate,"High School with Diploma, Bachelor",,,On-site,Short-term,0-1 years,,,,,,,,,,,,,,,
1869162,ADATBÁZIS ÜZEMELTETÉSI SZAKÉRTŐ (ORACLE/MSSQL),BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/adatbazis-uzemeltetesi-szakerto-oracle-mssql-1869162,2026-03-25,2026-03-25,True,Budapest,,English: B2,,,"Oracle (11g–19c), MSSQL, RMAN, Oracle RAC, Data Guard, ASM, Enterprise Manager Cloud Control",Home-Office,Full-time,5+ years,,,,,,,,,,,,,,,
1869472,Junior Szoftver technikus,Pannonjob Kft.,https://www.cvonline.hu/hu/allas/junior-szoftver-technikus-1869472,2026-03-25,2026-03-25,True,Vecsési járás,,English: A1,High School with Diploma,,,On-site,Full-time,0-1 years,,,,,,,,,,,,,,,
1869069,Automatizálási rendszermérnök,Magyar Posta ZRt.,https://www.cvonline.hu/hu/allas/automatizalasi-rendszermernok-1869069,2026-03-25,2026-03-25,True,Budaörs,,English: B2,High School with Diploma,,"RavenDB, MSSQL, vmWare",On-site,Full-time,1-3 years,,,,,,,,,,,,,,,
1869256,Application Manager*in Warehouse Solution,Laendle,https://www.cvonline.hu/hu/allas/application-managerin-warehouse-solution-1869256,2026-03-25,2026-03-25,True,Kennelbach,,"German: Native, English: Professional",,,"Warehouse-Management-Systems (WMS), EDI, API, XML",On-site,Full-time,3-5 years,,,,,,,,,,,,,,,
1869292,Diákmunka - IT biztonsági gyakornok,MŰISZ Iskolaszövetkezet,https://www.cvonline.hu/hu/allas/diakmunka-it-biztonsagi-gyakornok-1869292,2026-03-25,2026-03-25,True,,2500 HUF/hour,English,High School with Diploma,,,On-site,Short-term,0-1 years,,,,,,,,,,,,,,,
1868963,Informatikai vezető,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/informatikai-vezeto-1868963,2026-03-25,2026-03-25,True,,Versenyképes alapbér,"English: B2, German: B2",Szakirányú felsőfokú végzettség,,,Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,
1868759,Systemadministrator:in (mit Fokus auf Netzwerkadministration),Laendle,https://www.cvonline.hu/hu/allas/systemadministratorin-mit-fokus-auf-netzwerkadministration-1868759,2026-03-25,2026-03-25,True,,,German: Native,,Windows,,,,,,,,,,,,,,,,,,,
1868770,Diákmunka - Test Engineer Trainee for Industrial Automation,MŰISZ Iskolaszövetkezet,https://www.cvonline.hu/hu/allas/diakmunka-test-engineer-trainee-industrial-automation-1868770,2026-03-25,2026-03-25,True,,2200-2800 Ft/hour,English,Ongoing higher education studies,C#,"Siemens Step7, TIA Portal",Hybrid,,,,,,,,,,,,,,,,,
1868592,Webshop junior adminisztrátor,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/webshop-junior-adminisztrator-1868592,2026-03-25,2026-03-25,True,,2700 HUF gross/hour,Hungarian: Native,High School with Diploma,,Shoprenter,On-site,Short-term,0-1 years,,,,,,,,,,,,,,,
1868614,C#/.NET Developer,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/c-net-developer-1868614,2026-03-25,2026-03-25,True,,,English: B2,"Bachelor, Master","C#, .Net","REST APIs, MS SQL, PostgreSQL, Git, Bitbucket, Artifactory, Azure DevOps",,Full-time,3-5 years,,,,,,,,,,,,,,,
1868613,Unreal Engine/C++ Developer,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/unreal-engine-c-developer-1868613,2026-03-25,2026-03-25,True,,,English: B2,Bachelor,"C++, Unreal Engine","Git, Bitbucket, Artifactory, Azure DevOps, .Net Blazor",,Full-time,3-5 years,,,,,,,,,,,,,,,
1868595,IT gyakornok,Mind-Diák Szövetkezet,https://www.cvonline.hu/hu/allas/it-gyakornok-1868595,2026-03-25,2026-03-25,True,,2500 Ft/óra,English: B2,Bachelor,,,Home-Office,Short-term,0-1 years,,,,,,,,,,,,,,,
1867605,Senior product owner,Magyar Posta ZRt.,https://www.cvonline.hu/hu/allas/senior-product-owner-1867605,2026-03-25,2026-03-25,True,Budapest,,Hungarian: Native,Bachelor,,"Word, Excel, Power Point, Outlook",On-site,Full-time,5+ years,,,,,,,,,,,,,,,
1867709,Daten- und Business Intelligence Experte im Kundendienst Baumaschinen (m/w/d),Laendle,https://www.cvonline.hu/hu/allas/daten-und-business-intelligence-experte-im-kundendienst-baumaschinen-m-w-d-1867709,2026-03-25,2026-03-25,True,,,English: B2,"Bachelor, Master","Java, Python, C#","Microsoft Dynamics 365, Power BI, PowerApps",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,
1867742,Diákmunka - Technical Writer,MŰISZ Iskolaszövetkezet,https://www.cvonline.hu/hu/allas/diakmunka-technical-writer-1867742,2026-03-25,2026-03-25,True,,2200-2500 Ft/hour,English: B2,High School with Diploma,,,Hybrid,Full-time,0-1 years,,,,,,,,,,,,,,,
1867487,Medior Szoftverfejlesztő (JAVA),HUNAM Personnel Solutions Kft.,https://www.cvonline.hu/hu/allas/medior-szoftverfejleszto-java-1867487,2026-03-25,2026-03-25,True,,,English: B2,,Java,"Dynatrace, Splunk, CloudWatch, RESTful API, Scrum",,,3-5 years,,,,,,,,,,,,,,,
1867292,Business Consultant (m/w/d),Vienna,https://www.cvonline.hu/hu/allas/business-consultant-m-w-d-1867292,2026-03-25,2026-03-25,True,Wien,50000 EUR gross/year,German: Native,Bachelor,,,Home-Office with on-site at clients,Full-time,1-3 years,,,,,,,,,,,,,,,
1867488,Medior Tesztautomatizáló Mérnök,HUNAM Personnel Solutions Kft.,https://www.cvonline.hu/hu/allas/medior-tesztautomatizalo-mernok-1867488,2026-03-25,2026-03-25,True,,,English: B2,,"Java, Python, JS, C#","Selenium, Appium, TestNG, JUnit, Git/SVN",On-site,Full-time,1-3 years,,,,,,,,,,,,,,,
