job_id,title,company,url,first_seen,last_seen,active,Location,Salary,Language Requirements,Education,Programming Languages,Required Software / Tools,Work Arrangement,Job Type,Experience Level,Practical Experience,Other Requirements,Company,Position,Master,PhD,job_title,company_name,location,date_posted,base_salary,required_experience,education,language_skills,technical_skills,soft_skills,company_overview,contact_information,Vysokoškolské II. stupňa,base_salary_bruto,currency,salary_frequency,posting_date,job_description,requirements,application_instructions,salary_details,date_of_publication,required_education,required_skills,years_of_experience,company_characteristics,job_reference_id,date_of_investment,System,System Skills,Soft Skills,Experience,Job Position,.NET Programming Languages,AngularJS,job_position
5224590,Špecialista na diagnostiku a PLC systémy (Elektronik),TRIGON Consulting s.r.o.,https://www.profesia.sk/praca/trigon-consulting/O5224590?search_id=5aeeea4f-35f1-4170-91ea-b685997a0e0a,2026-01-29,2026-02-26,False,Sereď,1 880 EUR gross/month,,Bachelor,,Microsoft Office - Mierne pokročilý,,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224502,Power Platform Solutions Developer,JOHNSON CONTROLS INTERNATIONAL spol. s r.o.,https://www.profesia.sk/praca/johnson-controls-international/O5224502?search_id=5aeeea4f-35f1-4170-91ea-b685997a0e0a,2026-01-29,2026-02-26,False,Bratislava,2000 EUR gross/month,English: B2,Bachelor,,"PowerApps, Power Automate, Power BI",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224498,Network Operations Engineer,JOHNSON CONTROLS INTERNATIONAL spol. s r.o.,https://www.profesia.sk/praca/johnson-controls-international/O5224498?search_id=5aeeea4f-35f1-4170-91ea-b685997a0e0a,2026-01-29,2026-02-26,False,Bratislava,"2,500 EUR gross/month",,,,,On-site,Short-term,1-3 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224885,Senior Backend Developer/Engineer with German,Deutsche Telekom IT Solutions Slovakia,https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O5224885?search_id=5aeeea4f-35f1-4170-91ea-b685997a0e0a,2026-01-29,2026-03-25,True,,3 100 EUR gross/month,"German: Upper intermediate (B2), English: Upper intermediate (B2)",Bachelor,"Java, Perl, PHP, SQL, Apache Tomcat",,Remote work,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224883,Power Platform Cloud Developer (Cloud Data & Analytics),Deutsche Telekom IT Solutions Slovakia,https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O5224883?search_id=5aeeea4f-35f1-4170-91ea-b685997a0e0a,2026-01-29,2026-03-25,True,,2 000 EUR/month,"English: B2, German: Basic knowledge",Bachelor’s or Master’s degree preferred,,"Power BI Service & Desktop, Power Apps, Power Automate, SharePoint Online, Azure Data Factory, Databricks, dbt, CDC frameworks, Azure AD / Entra ID, RBAC, GitLab, Azure Monitor and Log Analytics, ServiceNow (DoItNow)",Remote work,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224121,Fullstack (React + .NET) vlastný SaaS projekt v TOP 5 na svete - Full remote,DevelGuru s. r. o.,https://www.profesia.sk/praca/develguru/O5224121?search_id=5aeeea4f-35f1-4170-91ea-b685997a0e0a,2026-01-29,2026-03-25,True,,35 EUR/hod.,,"Bachelor, Master","React, .NET, TypeScript, JavaScript, C#, SQL","Canvas, Node.js, Rust",100% remote,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224875,Senior WEB Fullstack Programátor/Tech Lead,"TITANS freelancers, s.r.o.",https://www.profesia.sk/praca/titans-freelancers/O5224875?search_id=5aeeea4f-35f1-4170-91ea-b685997a0e0a,2026-01-29,2026-02-26,False,Bratislava,4 500 EUR gross/month,English: B2,Bachelor,"PHP, JavaScript, Vue, React, Angular","Yii2, Symfony, Laravel, MySQL, ORM, GIT, REST API, HTML5, AJAX, CSS3, Bootstrap, Docker, Jenkins, GitHub Actions, GitLab CI",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224870,"SAP Lead – Výroba automobilov, Greenfield","Talent Solutions, s.r.o.",https://www.profesia.sk/praca/talent-solutions/O5224870?search_id=5aeeea4f-35f1-4170-91ea-b685997a0e0a,2026-01-29,2026-02-26,False,Trnava,3 500 EUR gross/month,English: B2,Bachelor,,"SAP, ITIL, Project management",,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224862,Are you experienced in React Native? Let's join our team!,localhost s.r.o.,https://www.profesia.sk/praca/localhost/O5224862?search_id=5aeeea4f-35f1-4170-91ea-b685997a0e0a,2026-01-29,2026-02-26,False,,2 700 EUR gross/month,English: B2,Bachelor's degree,"JavaScript, TypeScript","React Native, Xcode, Android Studio, Flutter, Git, Azure DevOps, GitHub Actions",Remote work,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224839,Java Developer,SourceFirst International s.r.o.,https://www.profesia.sk/praca/sourcefirst-international/O5224839?search_id=5aeeea4f-35f1-4170-91ea-b685997a0e0a,2026-01-29,2026-02-26,False,,2 000 EUR gross/month,English: B2,Bachelor,"Java, Spring Boot, RESTful API, SQL, JPA, React, TypeScript","AWS (Cloudfront, Lambda, Amazon RDS, S3, CDK), Docker, Grafana, Loki, Jira, Confluence, GitHub Actions, IaaS AWS CloudFormation",Home-Office,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224791,"Software Tester (Robot Framework, Python)",SourceFirst International s.r.o.,https://www.profesia.sk/praca/sourcefirst-international/O5224791?search_id=5aeeea4f-35f1-4170-91ea-b685997a0e0a,2026-01-29,2026-02-26,False,Žilina,1 800 EUR gross/month,English: B2,"Bachelor, Master","Python, Robot Framework",Robot Framework,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224783,Senior Systems Engineer / Hybrid Cloud Tech Lead - remote work,Descartes Systems (Slovakia) s.r.o.,https://www.profesia.sk/praca/descartes-systems-slovakia/O5224783?search_id=5aeeea4f-35f1-4170-91ea-b685997a0e0a,2026-01-29,2026-02-26,False,,2 700 EUR/month,,,,"Azure, Office 365, PowerShell, Azure CLI, Infrastructure as Code",Remote work,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224755,"DevOps Engineer (Docker, Kubernetes, Linux)",SourceFirst International s.r.o.,https://www.profesia.sk/praca/sourcefirst-international/O5224755?search_id=5aeeea4f-35f1-4170-91ea-b685997a0e0a,2026-01-29,2026-02-26,False,Žilina,2 300 EUR gross/month,"English: B2, German: Advantageous","Bachelor's degree, Master's degree",,"Docker, Kubernetes, Helm, Harbor, Python, Robot framework, Grafana, Prometheus, Centreon",Home-Office,Full-time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224742,Hledáme SharePoint Specialistu (100% Remote) | Power Platform & Automatizace | Dlouhodobá spolupráce,radixal s.r.o.,https://www.profesia.sk/praca/radixal/O5224742?search_id=5aeeea4f-35f1-4170-91ea-b685997a0e0a,2026-01-29,2026-02-26,False,,70 000 Kč/měsíc,,"Vysokoškolské I. stupně, Vysokoškolské II. stupně, Postgraduální",,"Power Platform (Power Automate, Power Apps), PowerShell, SPFx, JavaScript, TypeScript",Full Remote,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224726,Team Lead / .NET developer,Itera Slovakia - organizačná zložka,https://www.profesia.sk/praca/itera-slovakia-organizacna-zlozka/O5224726?search_id=5aeeea4f-35f1-4170-91ea-b685997a0e0a,2026-01-29,2026-02-26,False,Bratislava,3 200 EUR gross/month,English: B2,Bachelor,"C#, .NET Core, ASP.NET Core",,On-site,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224713,IT Data Business Analyst (80%100%,Swiss Re,https://www.profesia.sk/praca/swiss-re/O5224713?search_id=5aeeea4f-35f1-4170-91ea-b685997a0e0a,2026-01-29,2026-03-10,False,Bratislava,2 200 EUR gross/month,English: B2,"Bachelor, Master",,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4959910,"Senior Software Test Engineer (API, Cypress) - Your Next Career Move",localhost s.r.o.,https://www.profesia.sk/praca/localhost/O4959910?search_id=5aeeea4f-35f1-4170-91ea-b685997a0e0a,2026-01-29,2026-02-26,False,Košice,3 300 EUR gross/month,English: B2,Master's degree,,"Cypress, MochaJS, ReadyAPI, Selenium, Cucumber",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224708,Python Backend Developer,Raiffeisen Conversational AI Lab s. r. o.,https://www.profesia.sk/praca/raiffeisen-conversational-ai-lab/O5224708?search_id=5aeeea4f-35f1-4170-91ea-b685997a0e0a,2026-01-29,2026-02-26,False,Bratislava,4 000 EUR gross/month,English: B2,"Bachelor, Master","Python - Advanced, Rest API - Advanced, Linux - Advanced, Amazon Web Services (AWS) - Intermediate","FastAPI, Django/DRF, Flask, Litestar, Git, GitHub, CI/CD pipeline (GitHub Actions), Docker, AWS (S3, EC2, RDS, CloudWatch)",,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224697,Manažér projektov a logistického SAP,AUMOVIO SE,https://www.profesia.sk/praca/aumovio-se/O5224697?search_id=dd86f2d1-30ff-4bcc-9343-e81988450bc6,2026-01-29,2026-03-25,True,Zvolen,2 067 EUR gross/month,English: B2,"Bachelor, Master",,"SAP Warehouse Management (WM) - Advanced, SAP HANA - Advanced, Microsoft Excel - Advanced",On-site,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224694,Špecialista pre migrácie dát / SQL developer - DOMUS,"ANASOFT APR, spol. s r.o.",https://www.profesia.sk/praca/anasoft-apr/O5224694?search_id=dd86f2d1-30ff-4bcc-9343-e81988450bc6,2026-01-29,2026-02-25,False,Bratislava,1 600 EUR gross/month,,"Bachelor, Master",,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224693,Hľadáme seniorného Mobile Developera (iOS/Android)!,PosAm spol. s r.o.,https://www.profesia.sk/praca/posam/O5224693?search_id=dd86f2d1-30ff-4bcc-9343-e81988450bc6,2026-01-29,2026-02-26,False,Bratislava,3500 EUR brutto/month,English: B2,,"Kotlin, Java, Swift, React Native",,,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224686,AI / Python Developer,Raiffeisen Conversational AI Lab s. r. o.,https://www.profesia.sk/praca/raiffeisen-conversational-ai-lab/O5224686?search_id=dd86f2d1-30ff-4bcc-9343-e81988450bc6,2026-01-29,2026-02-26,False,Bratislava,3 500 EUR gross/month,English: Upper intermediate (B2),"Bachelor, Master, PhD",Python,"AI, LLMs, RAG architectures, vector search, embeddings and retrieval trade-offs, document preprocessing and chunking, Docker, APIs, CI/CD",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224683,Senior Fullstack Developer Java and JavaScript,Deutsche Telekom IT Solutions Slovakia,https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O5224683?search_id=dd86f2d1-30ff-4bcc-9343-e81988450bc6,2026-01-29,2026-03-25,True,,3 100 EUR/month,,,"Java, JavaScript",,Remote work,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224658,Junior automatizér,Lugera & Maklér spol.s r.o.,https://www.profesia.sk/praca/lugera-makler/O5224658?search_id=dd86f2d1-30ff-4bcc-9343-e81988450bc6,2026-01-29,2026-02-24,False,Nitra,1 500 EUR gross/month,English: B2,"High School with Diploma, Bachelor",,,,Full-time,0-1 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224635,QA Tester/Testerka,bart.sk s.r.o.,https://www.profesia.sk/praca/bart-sk/O5224635?search_id=dd86f2d1-30ff-4bcc-9343-e81988450bc6,2026-01-29,2026-02-25,False,Košice,1 700 EUR gross/month,English: B2,Bachelor,"JavaScript, TypeScript","JIRA, Postman, WebdriverIO, Jest, DevTools, CI/CD pipeline, GIT flow",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224603,Sieťový inžinier - dátové siete a systémy  (m/ž),Východoslovenská energetika Holding a.s.,https://www.profesia.sk/praca/vychodoslovenska-energetika-holding/O5224603?search_id=dd86f2d1-30ff-4bcc-9343-e81988450bc6,2026-01-29,2026-02-16,False,Košice,1 660 EUR gross/month,,Bachelor,,,,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224413,Middle Software Test Engineer,Descartes Systems (Slovakia) s.r.o.,https://www.profesia.sk/praca/descartes-systems-slovakia/O5224413?search_id=dd86f2d1-30ff-4bcc-9343-e81988450bc6,2026-01-29,2026-02-26,False,Žilina,1 500 EUR gross/month,English: B2,,,"Defect tracking and test management tools, Automated testing tools, SQL queries",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224588,QA Automation Engineer for Payment,Deutsche Telekom IT Solutions Slovakia,https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O5224588?search_id=dd86f2d1-30ff-4bcc-9343-e81988450bc6,2026-01-29,2026-03-25,True,Košice,2 000 EUR gross/month,"English: B2, German: B1",Master,"Java, JSON, Cucumber, JBehave, Serinity BDD, Robot Framework",Postman,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224579,Junior projektový/á manažér/ka,"GLOBESY, s.r.o.",https://www.profesia.sk/praca/globesy/O5224579?search_id=dd86f2d1-30ff-4bcc-9343-e81988450bc6,2026-01-29,2026-02-26,False,Bratislava,1 400 EUR gross/month,English: B2,Bachelor,,"Jira, Confluence, MS Project, Trello",Hybrid,Full-time,0-1 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224566,Junior mobile tester (s nemeckým jazykom),MATERNA Information & Communications s.r.o.,https://www.profesia.sk/praca/materna-information-communications/O5224566?search_id=dd86f2d1-30ff-4bcc-9343-e81988450bc6,2026-01-29,2026-02-26,False,,1 500 EUR gross/month,German: B2,Secondary with school-leaving examination,,,Remote work,Full-time,0-1 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224563,Test automation engineer / QA Automation Engineer (s nemeckým jazykom),MATERNA Information & Communications s.r.o.,https://www.profesia.sk/praca/materna-information-communications/O5224563?search_id=dd86f2d1-30ff-4bcc-9343-e81988450bc6,2026-01-29,2026-02-26,False,,2 500 EUR/month,German - Upper intermediate (B2),"University education (Bachelor's degree), University education (Master's degree), Postgraduate (Doctorate)","Java, JavaScript, Python","Selenium, Tosca",Home-Office,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224559,Test Lead,Freshfields,https://www.profesia.sk/praca/freshfields/O5224559?search_id=dd86f2d1-30ff-4bcc-9343-e81988450bc6,2026-01-29,2026-02-26,False,Bratislava,2 600 EUR gross/month,English: B2,"Bachelor, Master",,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224547,Senior Database Engineer,Swiss Re,https://www.profesia.sk/praca/swiss-re/O5224547?search_id=dd86f2d1-30ff-4bcc-9343-e81988450bc6,2026-01-29,2026-03-25,True,Bratislava,3 800 EUR gross/month,English: B2,Bachelor,,"Shell/Bash, PL/SQL, Python",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224545,ServiceNow developer,Siemens Slovensko,https://www.profesia.sk/praca/siemens-slovensko/O5224545?search_id=dd86f2d1-30ff-4bcc-9343-e81988450bc6,2026-01-29,2026-03-22,False,Žilina,2100 EUR gross/month,English: B2,"Bachelor, Master",,ServiceNow,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224544,ServiceNow developer,Siemens Slovensko,https://www.profesia.sk/praca/siemens-slovensko/O5224544?search_id=dd86f2d1-30ff-4bcc-9343-e81988450bc6,2026-01-29,2026-03-22,False,Košice,2 100 EUR gross/month,English: B2,"Bachelor, Master",,"ServiceNow, JavaScript",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224516,Web Editor Digital Marketing,"HENKEL SLOVENSKO, spol. s r.o.",https://www.profesia.sk/praca/henkel-slovensko/O5224516?search_id=eeb3440a-617a-4c5f-af19-c873436dc2bf,2026-01-29,2026-03-25,True,Bratislava,1 500 EUR/month,English: B2,,"HTML, CSS, Photoshop",web Content Management Systems (CMS),Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224510,Agile Coach,Takeda,https://www.profesia.sk/praca/takeda/O5224510?search_id=eeb3440a-617a-4c5f-af19-c873436dc2bf,2026-01-29,2026-02-09,False,Bratislava,4450 EUR gross/month,English: B2,Bachelor,,"Jira, Microsoft Word, SharePoint, PowerPoint",,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224504,SAP Analytics Principal Engineer,Takeda,https://www.profesia.sk/praca/takeda/O5224504?search_id=eeb3440a-617a-4c5f-af19-c873436dc2bf,2026-01-29,2026-02-26,False,Bratislava,4450 EUR gross/month,English: C1,Bachelor,"Python, ABAP, SAP Analytics Cloud scripting languages, SAP HANA, SAP Datasphere","SAP Analytics Cloud, SAP BW, Business Technology Platform (BTP)",,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224378,Hľadáme Konzultantov pre WMS (Warehouse Management System) tím,"KODYS SLOVENSKO, s r.o.",https://www.profesia.sk/praca/kodys-slovensko/O5224378?search_id=eeb3440a-617a-4c5f-af19-c873436dc2bf,2026-01-29,2026-03-25,True,Bratislava,1 700 EUR gross/month,"English: C1, Slovak: C2","Bachelor, Master","C#, SQL","Microsoft SQL Server, Microsoft Windows, Microsoft SQL Server Reporting Services",,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224411,Senior IT Operations Lead,"GA Drilling, a. s.",https://www.profesia.sk/praca/ga-drilling/O5224411?search_id=eeb3440a-617a-4c5f-af19-c873436dc2bf,2026-01-29,2026-02-26,False,Karlova Ves,3 000 EUR/month,English - Advanced (C1),"Bachelor, Master",,"Microsoft 365, Azure, Azure AD, Identity lifecycle management",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224402,IT customer support specialist / Špecialista pre zákaznícku podporu,VNET a.s.,https://www.profesia.sk/praca/vnet/O5224402?search_id=eeb3440a-617a-4c5f-af19-c873436dc2bf,2026-01-29,2026-02-26,False,Bratislava,1 300 EUR gross/month,"Slovak: C1, English: B2",High School with Diploma,,"Microsoft Word - Advanced, Microsoft Excel - Advanced",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224384,Špecialista pre riadenie lokálnych operačných rizík - LORM pre ČSOB Poisťovňu (m/ž),ČSOB Finančná skupina,https://www.profesia.sk/praca/csob-financna-skupina/O5224384?search_id=eeb3440a-617a-4c5f-af19-c873436dc2bf,2026-01-29,2026-02-12,False,Bratislava,,English: B2,,,,On-site with home office,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224380,UX/UI Dizajnér pre ČSOB (M/Ž),ČSOB Finančná skupina,https://www.profesia.sk/praca/csob-financna-skupina/O5224380?search_id=eeb3440a-617a-4c5f-af19-c873436dc2bf,2026-01-29,2026-02-03,False,Bratislava,,English: B2,,,Figma,On-site with home office,Full-time,1-3 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224122,"Staň sa mozgom našich systémov! Hľadáme IT manažéra / správcu Helios Orange, MIS a APS",TESLA Liptovský Hrádok a.s.,https://www.profesia.sk/praca/tesla-liptovsky-hradok/O5224122?search_id=eeb3440a-617a-4c5f-af19-c873436dc2bf,2026-01-29,2026-02-09,False,Liptovský Hrádok,1 900 EUR gross/month,English: B1,"Bachelor, Master",,"Helios Orange iNUVIO, Microsoft Excel, SQL",,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224352,SAP SD Consultant,Aricoma,https://www.profesia.sk/praca/aricoma/O5224352?search_id=eeb3440a-617a-4c5f-af19-c873436dc2bf,2026-01-29,2026-02-26,False,Bratislava,3 000 EUR gross/month,"English: B2, Slovak: C2",,,,Home-Office,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224345,SAP Consultant for greenfield manufacturing company,"PERSONALITY, s.r.o.",https://www.profesia.sk/praca/personality/O5224345?search_id=eeb3440a-617a-4c5f-af19-c873436dc2bf,2026-01-29,2026-02-26,False,Trnava,4 000 EUR gross/month,"English: B2, German: B2",Master's degree,"ABAP, Python, PowerShell","SAP HANA, SAP S/4HANA, IDocs, RFCs, APIs",,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224303,Linux Engineer (DevOps),Pro HR,https://www.profesia.sk/praca/pro-hr/O5224303?search_id=8300bdd3-6f7b-4ede-90fd-f09ff1dbdb06,2026-01-29,2026-02-26,False,Bratislava,3 200 EUR gross/month,English: B2,,"Python, Perl, Java, Bash","Terraform, Podman, Ansible, SaltStack, Docker, ITIL",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224278,Data Analyst for Rating Engines (Pricing Analyst),SourceFirst International s.r.o.,https://www.profesia.sk/praca/sourcefirst-international/O5224278?search_id=8300bdd3-6f7b-4ede-90fd-f09ff1dbdb06,2026-01-29,2026-02-26,False,Bratislava,2 100 EUR gross/month,,"Bachelor, Master","Excel, Python",Git,Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224273,Hľadáme Senior ServiceNow Developera/Consultanta!,MATERNA Information & Communications s.r.o.,https://www.profesia.sk/praca/materna-information-communications/O5224273?search_id=8300bdd3-6f7b-4ede-90fd-f09ff1dbdb06,2026-01-29,2026-02-16,False,,4 000 EUR/month,English: B2,Bachelor,"JavaScript, Java, Python",ServiceNow,Remote work,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224272,Mobile developer (Objective-C or Flutter),MATERNA Information & Communications s.r.o.,https://www.profesia.sk/praca/materna-information-communications/O5224272?search_id=8300bdd3-6f7b-4ede-90fd-f09ff1dbdb06,2026-01-29,2026-03-25,True,,3 000 EUR/month,English - Upper intermediate (B2),"University education (Bachelor's degree), University education (Master's degree)","Objective-C, Flutter",,Home-Office,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224110,Fullstack Developer – študentská brigáda (SŠ / VŠ),INTERFASE s. r. o.,https://www.profesia.sk/praca/interfase/O5224110?search_id=8300bdd3-6f7b-4ede-90fd-f09ff1dbdb06,2026-01-29,2026-02-26,False,,8 EUR/hod.,"Slovak: Expert (C2), English: B1","Bachelor, Master","React, Next.js, PHP (Laravel), MySQL, API, CMS systems (WordPress, Drupal, Shopify)",,Hybrid,Short-term,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224245,Cloud Architect - Data (Azure),Deutsche Telekom IT Solutions Slovakia,https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O5224245?search_id=8300bdd3-6f7b-4ede-90fd-f09ff1dbdb06,2026-01-29,2026-03-25,True,Košice,2 200 EUR gross/month,,Bachelor,"Python, SQL, Spark, Spark Structured Streaming","Azure Databricks, Azure Data Factory, Event Hub, Azure Logic Apps, Delta Lake",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224241,Senior Microsoft BI Engineer,Deutsche Telekom IT Solutions Slovakia,https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O5224241?search_id=8300bdd3-6f7b-4ede-90fd-f09ff1dbdb06,2026-01-29,2026-03-25,True,,3 100 EUR gross/month,,Bachelor,,"Microsoft SQL Server, Microsoft Power BI",Remote work,Full-time,5+ years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224218,Programátor autonómnych mobilných robotov,Chropynska Slovakia a. s.,https://www.profesia.sk/praca/chropynska-slovakia/O5224218?search_id=8300bdd3-6f7b-4ede-90fd-f09ff1dbdb06,2026-01-29,2026-02-26,False,Košice,1 800 EUR gross/month,English: B2,Bachelor,"C++, Python","AutoCAD, Microsoft Excel (Advanced), Microsoft PowerPoint (Intermediate), Microsoft Office (Intermediate), Vodičský preukaz",,Full-time,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
