job_id,title,company,url,first_seen,last_seen,active,Location,Salary,Language Requirements,Education,Programming Languages,Required Software / Tools,Work Arrangement,Job Type,Experience Level,"Bachelor of Science in Informatics or related field with IT focus, or equivalent experience in IT analysis and design with at least two years of practical experience in the IT sector or IT analysis and design fields. Maturita with 2-year experience in IT analysis is also acceptable but not preferred over a Bachelor's degree.",Bachelor,Master,PhD,"Bachelor of Science in Information Technology or similar field with focus on IT technologies, practical experience in managing and maintaining information, security and communication technologies in an industrial environment (software and hardware), good knowledge of MS Windows - installation, configuration, management, good knowledge of MS Office, knowledge in the area of LAN, WLAN, communicative knowledge of German or English language, knowledge of legislation in the field of GDPR is an advantage, independent, responsible, thorough and committed type of person.",Bachelor of Science in IT or related field (preferred but not required for internship/stage position) or equivalent combination of education and experience in IT field. Students graduating soon are encouraged to apply as well.,"University education (Bachelor's degree) or higher is preferred but not required for this role as per the job description mentioning 'suitable' candidates having secondary education only, so it's marked as null if no higher education is explicitly mentioned: null","Bachelor or Higher (preferred, but not required for junior position) in technical, automation or electrical engineering fields. Students are welcome to apply too.","Bachelor of Science in Electrical Engineering, IT, Technical / Economics/Marketing","Bachelor or Higher (I. Stupňa, II. Stupňa, III. Stupňa) in Electrotechnické, IT, technical/Economics/marketing fields preferred but not required for consideration of the position as Business Analyst at SmartFish s.r.o., Košice, Slovakia with expected salary of 2500 EUR gross/month and possibility of occasional home office work. The position offers full-time employment or freelance basis with immediate start date and final salary depending on individual skills and seniority level. The role involves data analysis and transformation into clear recommendations for sales, marketing, and customer support, evaluation of existing business systems, identification of weaknesses and improvement proposals, exploration and proposal of new trade methods and channels including onboarding processes, documentation of business processes, system architecture and data standards, proposal and implementation of digital transformation solutions, preparation of analyses, benchmark studies and market research for development and strategy areas, participation in projects with social impact and facilitation of workshops or training. The ideal candidate should have advanced knowledge of CRM (Customer Relationship Management), intermediate to advanced knowledge of Commercial Analytics, intermediate knowledge of Digital Marketing and Business Process Optimization, and at least 3 years of experience in the field with strong analytical thinking skills and business analysis experience preferred. The company offers work with innovative technological tools that change businesses for better, collaboration on projects with positive impact on Slovakia, shared bonus system (pool), flexible working hours, music rehearsal room (in preparation) and expected end date of selection process on 13.2.2026. The position is open to applicants with intermediate advanced English language skills (B2 level). The company SmartFish s.r.o. focuses on supporting projects with positive social impact, especially in education, creative industries, culture, sports, digitalization and employment support. It provides consulting services, connects entrepreneurs with potential partners and offers financing for sustainable business initiatives. Among its services are Networking Hub for connecting with future partners, advisory services for optimization and growth of businesses and provision of micro-loans for start-ups and small businesses. The company also specializes in implementation, administration and optimization of CRM solutions with focus on Salesforce and Raynet platforms, offering comprehensive services from needs analysis to user training to help companies effectively manage customer relationships and automate business processes. The contact person is Valér Dunda, reachable at poslat@zivotopis.sk. Please apply by sending your CV or share the job offer on social media.",Bachelor of Science in Technical/Electrotechnics/Automatization/Informatics (I. or II. degree level required)),University student,University education (not specified),"Bachelor of Science in Technical Studies - Electrotechnics, Automation, Informatics or similar field of study (I. and II. degree) or equivalent professional experience and skills in the relevant field of study for the position offered.","Bachelor of Science in Technical/Electrotechnics/Automation/Informatics or equivalent degree program (I. and II. level) or higher education degree program in the same field of study or related field of study, e.g., Master's Degree, PhD, etc.",Bachelor's degree,"Bachelor of Science in Technical/Electrotechnics/Automation/Informatics or equivalent degree program (I. and II. level) or higher education degree program in the same field of study or related field of study, e.g., Master's degree, PhD degree program etc.","Bachelor or Higher (I. Stupňa, II. Stupňa, III. Stupňa)"
5201989,Referent na odbore internej a informačnej bezpečnosti M/Ž,"TIPOS, národná lotériová spoločnosť, a. s.",https://www.profesia.sk/praca/tipos-narodna-loteriova-spolocnost/O5201989?search_id=bc3e7347-09fa-453a-bef3-13ef9f450a60,2025-12-17,2026-01-06,False,Bratislava,"1 600 EUR gross/month + monthly variable component up to 15%, possibility to earn 13th and 14th salary","Slovak: C2, English: B2",Master,,"Microsoft Excel - Advanced, Microsoft Word - Advanced, Microsoft Outlook - Advanced, Microsoft PowerPoint - Advanced",On-site,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5202674,SAP/4HANA Expert/ -ka pre HR procesy,"VOLKSWAGEN SLOVAKIA, a.s.",https://www.profesia.sk/praca/volkswagen-slovakia/O5202674?search_id=bc3e7347-09fa-453a-bef3-13ef9f450a60,2025-12-17,2026-01-06,False,Bratislava,Od 3 402 EUR/mesiac,English: B2,Master,,,,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5202672,"Lead Java Application Engineer (Java 21, Spring Boot 3, REST API, Agile, Cloud, Databases)",SourceFirst International s.r.o.,https://www.profesia.sk/praca/sourcefirst-international/O5202672?search_id=bc3e7347-09fa-453a-bef3-13ef9f450a60,2025-12-17,2026-01-06,False,Bratislava,3800 EUR gross/month,English: B2,Master,"Java, Spring Boot, REST API","Git, Maven, OpenAPI, Docker",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5202668,Fullstack Developer (Java/Angular),SourceFirst International s.r.o.,https://www.profesia.sk/praca/sourcefirst-international/O5202668?search_id=bc3e7347-09fa-453a-bef3-13ef9f450a60,2025-12-17,2026-01-06,False,Poprad,3000 - 4500 EUR gross/month,English: B2,"High School with Diploma, Bachelor","Java, Angular","Liferay platform, OSGI based JVM",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5202660,Data analyst junior,Voxwise s.r.o.,https://www.profesia.sk/praca/voxwise/O5202660?search_id=bc3e7347-09fa-453a-bef3-13ef9f450a60,2025-12-17,2026-01-06,False,Bratislava,8 EUR/hour,English: B2,University student,,"Microsoft Excel, SQL",Hybrid,Part-time,0-1 years,,,,,,,,,,,,,,,,,,
5202655,Biznis analytik/analytička,ManpowerGroup Slovensko s.r.o.,https://www.profesia.sk/praca/manpowergroup-slovensko/O5202655?search_id=bc3e7347-09fa-453a-bef3-13ef9f450a60,2025-12-17,2026-01-06,False,Bratislava,2000 EUR gross/month,English: B2,Master,,"Microsoft Power BI, Microsoft Office, SQL",Home-Office,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5202649,IT Špecialista,"D+B VTN, spol. s r. o.",https://www.profesia.sk/praca/d-b-vtn/O5202649?search_id=bc3e7347-09fa-453a-bef3-13ef9f450a60,2025-12-17,2026-01-06,False,Košice,2400 EUR gross/month,Slovak: C2,High School with Diploma,,"Linux, Windows XP,10,11, Windows Server 2019-2025, AD, TCP/IP, LAN, WAN, Microsoft Office 365, MySQL, POSTGRESQL,MSSQL",,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5202584,Data Engineer,"Zurich Insurance Company Ltd, organizačná zložka",https://www.profesia.sk/praca/zurich-insurance-company-ltd-organizacna-zlozka/O5202584?search_id=bc3e7347-09fa-453a-bef3-13ef9f450a60,2025-12-17,2025-12-17,False,Bratislava,2250 EUR gross/month,English: B2,Master,"Python, SQL","Databricks, Unity Catalog",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5202578,DevOps aplikačný inžinier (m/ž),ČSOB Finančná skupina,https://www.profesia.sk/praca/csob-financna-skupina/O5202578?search_id=5b8e4730-aa58-406b-b505-91c811d879d3,2025-12-17,2026-01-04,False,Bratislava,3100 EUR gross/month,English: B2,,"Java, Python, Bash, Perl","Jenkins, GitHub Actions, BitBucket, Elastic Stack, ServiceNOW, Jira, Confluence",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5202504,"Senior Project Manager – Vezmite pod svoje vedenie projekty, ktoré formujú budúcnosť bankovníctva!","Asseco Central Europe, a.s.",https://www.profesia.sk/praca/asseco-central-europe/O5202504?search_id=5b8e4730-aa58-406b-b505-91c811d879d3,2025-12-17,2026-01-04,False,Bratislava,2500 EUR gross/month,Slovak: Native,High School with Diploma,,,Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5202412,Data Governance Manager,"Tatra banka, a.s.",https://www.profesia.sk/praca/tatra-banka/O5202412?search_id=5b8e4730-aa58-406b-b505-91c811d879d3,2025-12-17,2026-01-14,False,Bratislava,2250 EUR gross/month,English: B2,Master,,"MS Excel, MS PowerPoint, SQL",On-site,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5202343,Product Manager pre B2B zónu pracovných portálov (napr. Profesia.sk),"Alma Career Slovakia s. r. o.   (pôvodne Profesia, spol. s r.o.)",https://www.profesia.sk/praca/alma-career-slovakia-povodne-profesia/O5202343?search_id=5b8e4730-aa58-406b-b505-91c811d879d3,2025-12-17,2026-01-04,False,Bratislava,2800 EUR gross/month,English: B2,Master,,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5202342,Programátor výrobnej linky SMT/THT,META SYSTEM Slovakia s. r. o.,https://www.profesia.sk/praca/meta-system-slovakia/O5202342?search_id=5b8e4730-aa58-406b-b505-91c811d879d3,2025-12-17,2026-02-09,False,Trnava,2000 EUR gross/month,English: B2,,,,On-site,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5202330,SW Test Automation Engineer,ComAp Slovakia s.r.o.,https://www.profesia.sk/praca/comap-slovakia/O5202330?search_id=5b8e4730-aa58-406b-b505-91c811d879d3,2025-12-17,2026-01-04,False,Košice,Od 2200 € brutto (podľa skúseností) + variabilná zložka mzdy.,English: B1,II. stupňa,,"Git, Jira, Confluence, Playwright or Cypress or MochaJS","Home-Office, Hybrid",Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5202326,System Administrator/ka (Linux/GCP),"Alma Career Slovakia s. r. o.   (pôvodne Profesia, spol. s r.o.)",https://www.profesia.sk/praca/alma-career-slovakia-povodne-profesia/O5202326?search_id=5b8e4730-aa58-406b-b505-91c811d879d3,2025-12-17,2026-01-04,False,Bratislava,3000 EUR gross/month,English: B2,,"Linux, GCP","Zabbix, Kibana, Grafana, Graylog, GitLab pipelines, GitHub Actions, Terraform, Ansible",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5202312,Data Scientist,Adient Slovakia s.r.o.,https://www.profesia.sk/praca/adient-slovakia/O5202312?search_id=a441ae06-d732-4fea-a3f1-40b721d9c6e2,2025-12-17,2026-03-25,True,Lučenec,2200 EUR gross/month,English: B2,Master's degree,"Python, .NET (C#)","Power BI, Grafana, Azure DevOps, Docker & Kubernetes",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5202310,Project Manager,Unomedical s.r.o.,https://www.profesia.sk/praca/unomedical/O5202310?search_id=a441ae06-d732-4fea-a3f1-40b721d9c6e2,2025-12-17,2026-03-25,True,,2000 EUR gross/month,English: C1,Master,,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5202309,Data Scientist,Adient Slovakia s.r.o.,https://www.profesia.sk/praca/adient-slovakia/O5202309?search_id=a441ae06-d732-4fea-a3f1-40b721d9c6e2,2025-12-17,2026-03-25,True,Bratislava,2200 EUR gross/month,English: B2,Master's degree,"Python, .NET (C#)","Power BI, Grafana, Azure DevOps, Docker & Kubernetes",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5202304,Data Scientist,Adient Slovakia s.r.o.,https://www.profesia.sk/praca/adient-slovakia/O5202304?search_id=a441ae06-d732-4fea-a3f1-40b721d9c6e2,2025-12-17,2026-03-25,True,Trenčín,2200 EUR gross/month,English: B2,Master's degree,"Python, .NET (C#)","Power BI, Grafana, Azure DevOps, Docker & Kubernetes",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5202292,Test Automation Engineer,Lugera & Maklér spol.s r.o.,https://www.profesia.sk/praca/lugera-makler/O5202292?search_id=a441ae06-d732-4fea-a3f1-40b721d9c6e2,2025-12-17,2025-12-17,False,Bratislava,From 2100€ depending on candidate's experience,English: B2,Master,TypeScript,"Cypress, Playwright, GitLab CI, Jenkins, Angular",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5202286,IT Delivery Specialist,"Allianz - Slovenská poisťovňa, a.s., Bratislava",https://www.profesia.sk/praca/allianz-slovenska-poistovna-bratislava/O5202286?search_id=a441ae06-d732-4fea-a3f1-40b721d9c6e2,2025-12-17,2025-12-17,False,Bratislava,2000 EUR gross/month,English: B2,Master,,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5202276,Servisný technik,RD-System Slovakia spol. s r.o.,https://www.profesia.sk/praca/rd-system-slovakia/O5202276?search_id=a441ae06-d732-4fea-a3f1-40b721d9c6e2,2025-12-17,2026-01-04,False,Košice,1000 EUR gross/month,English: A2,High School with Diploma,,"VMware, CISCO, MICROSOFT, IP TELEFONIA, ORACLE",,Full-time,0-1 years,,,,,,,,,,,,,,,,,,
5202273,IT produktový špecialista,Odvoz a likvidácia odpadu a.s.,https://www.profesia.sk/praca/odvoz-a-likvidacia-odpadu/O5202273?search_id=a441ae06-d732-4fea-a3f1-40b721d9c6e2,2025-12-17,2026-01-04,False,Bratislava,2185 EUR gross/month,English: B2,Master,,"JIRA, Microsoft Office",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5202236,Technical Writer,FEI Czech Republic s.r.o.,https://www.profesia.sk/praca/fei-czech-republic/O5202236?search_id=a441ae06-d732-4fea-a3f1-40b721d9c6e2,2025-12-17,2026-01-04,False,Bratislava,2017 EUR gross/month,English: Proficient,Secondary with school-leaving examination,,"Microsoft Office products, Adobe RoboHelp, Adobe Creative Suite, Across Translation Memory, SDL Trados",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5201731,IT administrátor,"SPIE Elektrovod, a. s.",https://www.profesia.sk/praca/spie-elektrovod/O5201731?search_id=a441ae06-d732-4fea-a3f1-40b721d9c6e2,2025-12-17,2026-03-25,True,Bratislava,1000 EUR gross/month,English: B1,High School with Diploma,,"Microsoft Active Directory, Microsoft Office 365, Microsoft Windows",On-site,Short-term,0-1 years,,,,,,,,,,,,,,,,,,
5202230,SW architekt na vývoj unikátnych riešení (TPP/kontrakt),"Unlimit Recruitment, s.r.o.",https://www.profesia.sk/praca/unlimit-recruitment/O5202230?search_id=352257a3-bc5c-4981-8be0-b7fdb1841bb6,2025-12-17,2026-03-25,True,Bratislava,4000 - 6000 EUR gross/month,English: B1,Master,Java,,Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5202229,Senior Java Developer/ Architekt na vývoj nového riešenia,"Unlimit Recruitment, s.r.o.",https://www.profesia.sk/praca/unlimit-recruitment/O5202229?search_id=352257a3-bc5c-4981-8be0-b7fdb1841bb6,2025-12-17,2026-03-25,True,Bratislava,4000 - 6000 EUR gross/month,English: B1,Master,Java,,Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5202225,Python Engineer,Swiss Re,https://www.profesia.sk/praca/swiss-re/O5202225?search_id=352257a3-bc5c-4981-8be0-b7fdb1841bb6,2025-12-17,2026-03-25,True,Bratislava,2700 - 4500 EUR gross/month,English: Upper intermediate (B2),Master's degree,"Python, PySpark","Azure Databricks, Azure Data Factory, Azure Data Lake (Delta Lake), SQL",Hybrid,Full-time,6+ years,,,,,,,,,,,,,,,,,,
5202213,Sieťový administrátor (ODKITS-6/2025),Kancelária Národnej rady Slovenskej republiky,https://www.profesia.sk/praca/kancelaria-narodnej-rady-slovenskej-republiky/O5202213?search_id=352257a3-bc5c-4981-8be0-b7fdb1841bb6,2025-12-17,2026-01-04,False,Bratislava,3000 EUR gross/month,Slovak: Expert (C2),Master,,,,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5202199,AI Prompt Engineer,ableneo Slovensko s.r.o.,https://www.profesia.sk/praca/ableneo-slovensko/O5202199?search_id=352257a3-bc5c-4981-8be0-b7fdb1841bb6,2025-12-17,2026-03-18,False,Bratislava,2000 EUR gross/month,"English: B2, Slovak: B1",University education (Bachelor's degree),"Python, Java",,Hybrid,Full-time,0-1 years,,,,,,,,,,,,,,,,,,
5202174,Medior PHP Developer,Xepap spol. s r.o.,https://www.profesia.sk/praca/xepap/O5202174?search_id=352257a3-bc5c-4981-8be0-b7fdb1841bb6,2025-12-17,2026-01-04,False,Zvolen,2000-2500 EUR gross/month,Slovak: Native,High School with Diploma,"PHP, MySQL, JavaScript","Git, MVC framework (CodeIgniter, Laravel), Linux server administration",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5202173,(Senior) Full Stack Developer,UNIQA,https://www.profesia.sk/praca/uniqa/O5202173?search_id=352257a3-bc5c-4981-8be0-b7fdb1841bb6,2025-12-17,2026-01-04,False,Bratislava,2400 EUR gross/month,English: A2,High School with Diploma,"Java, TypeScript, React","Spring Boot, Spring Cloud, Docker, Maven, Redux, Material UI (MUI), Jenkins, GitLab CI, SonarQube, ELK Stack, Prometheus, Grafana, Zabbix, PostgreSQL",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5202094,Power BI & PLC Trainee (Student Position),AUMOVIO SE,https://www.profesia.sk/praca/aumovio-se/O5202094?search_id=352257a3-bc5c-4981-8be0-b7fdb1841bb6,2025-12-17,2026-03-25,True,Zvolen,,English: Unknown,Student,,"Power BI, PLC systems",On-site with home office,Internship,0-1 years,,,,,,,,,,,,,,,,,,
5202156,Junior Data Engineer,"Caterpillar Slovakia, s. r. o.",https://www.profesia.sk/praca/caterpillar-slovakia/O5202156?search_id=352257a3-bc5c-4981-8be0-b7fdb1841bb6,2025-12-17,2026-01-26,False,Košice,2300 EUR gross/month,English: B2,Bachelor,Python,"Jenkins, GoCD, Azure DevOps",,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5202152,Junior Data Scientist,"Caterpillar Slovakia, s. r. o.",https://www.profesia.sk/praca/caterpillar-slovakia/O5202152?search_id=352257a3-bc5c-4981-8be0-b7fdb1841bb6,2025-12-17,2026-02-01,False,Košice,2300 EUR gross/month,English: B2,Master,Python,"Snowflake, Airflow/MLflow, Docker/Kubernetes, Grafana/Power BI",On-site with home office,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5202149,Data Scientist - AI Assistant,"Caterpillar Slovakia, s. r. o.",https://www.profesia.sk/praca/caterpillar-slovakia/O5202149?search_id=352257a3-bc5c-4981-8be0-b7fdb1841bb6,2025-12-17,2026-02-01,False,Košice,3000 EUR gross/month,English: B2,Master,Python,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5202145,Data Engineer - MLOps,"Caterpillar Slovakia, s. r. o.",https://www.profesia.sk/praca/caterpillar-slovakia/O5202145?search_id=352257a3-bc5c-4981-8be0-b7fdb1841bb6,2025-12-17,2026-02-07,False,Košice,3000 EUR gross/month,English: Upper intermediate (B2),University education (Master's degree),"Python, SQL","AWS services, Airflow, Snowflake, Apache Airflow, SageMaker, Azure DevOps",,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5202144,Junior Business Analyst,"Caterpillar Slovakia, s. r. o.",https://www.profesia.sk/praca/caterpillar-slovakia/O5202144?search_id=352257a3-bc5c-4981-8be0-b7fdb1841bb6,2025-12-17,2026-02-07,False,Košice,2300 EUR gross/month,English: B2,Bachelor,,,Hybrid,Full-time,0-1 years,,,,,,,,,,,,,,,,,,
5048922,Data Scientist,"Caterpillar Slovakia, s. r. o.",https://www.profesia.sk/praca/caterpillar-slovakia/O5048922?search_id=352257a3-bc5c-4981-8be0-b7fdb1841bb6,2025-12-17,2026-02-07,False,Košice,3000 EUR gross/month,English: B2,Master,Python,"AWS services, Cloud ELT/ETL, Snowflake, SQL",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5202130,"Engineering Director, Finance Data & Technology",Swiss Re,https://www.profesia.sk/praca/swiss-re/O5202130?search_id=352257a3-bc5c-4981-8be0-b7fdb1841bb6,2025-12-17,2026-03-25,True,Bratislava,5200 - 8700 EUR/month,English: B2,"Master's degree, Postgraduate (Doctorate)","Java, Python","Azure, Spark-based platform, Databricks, Angular",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5202138,Senior Server Engineer (Python),Charged Monkey s.r.o.,https://www.profesia.sk/praca/charged-monkey/O5202138?search_id=352257a3-bc5c-4981-8be0-b7fdb1841bb6,2025-12-17,2026-01-04,False,Prague,130000 CZK gross/month,English: B2,Master's degree,Python,"AWS, Redis, Linux, Docker, MySQL, Flask/Tornado/FastAPI",Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5202128,IT analytik (m/ž),Východoslovenská energetika Holding a.s.,https://www.profesia.sk/praca/vychodoslovenska-energetika-holding/O5202128?search_id=352257a3-bc5c-4981-8be0-b7fdb1841bb6,2025-12-17,2025-12-17,False,Bratislava,Od 3 000 EUR brutto mesačne + 20% ročná variabilná odmena za plnenie individuálnych cieľov.,English: B2,Vysokoškolské II. stupňa,,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5202116,Architekt zasíťování E/E MQB Classic (m/ž),Škoda Auto a.s.,https://www.profesia.sk/praca/skoda-auto/O5202116?search_id=5a780d3b-247d-4277-bde4-92652f6d68d8,2025-12-17,2026-01-04,False,Mladá Boleslav,50000 CZK gross/month,"English: B2, German: B2",Bachelor,,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5202089,Senior Data Engineer with Google Cloud (GCP),Deutsche Telekom IT Solutions Slovakia,https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O5202089?search_id=5a780d3b-247d-4277-bde4-92652f6d68d8,2025-12-17,2026-03-25,True,,From 3 100 EUR/month,English: B2,,"Python, PySpark","Google Cloud Platform (GCP), BigQuery, Dataform, BigLake, Vertex AI, Google Cloud Storage, Cloud Composer/Airflow, Dataproc",Remote work,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5202047,Flash services support - m/ž,"VOLKSWAGEN GROUP SERVICES, s.r.o.",https://www.profesia.sk/praca/volkswagen-group-services/O5202047?search_id=5a780d3b-247d-4277-bde4-92652f6d68d8,2025-12-17,2025-12-17,False,Bratislava,1962 EUR gross/month,English: B2,High School with Diploma,,"ODIS, IDEX, PIDT, PUDIS",On-site,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5201651,Business Analyst,TechTalent s. r. o.,https://www.profesia.sk/praca/techtalent/O5201651?search_id=5a780d3b-247d-4277-bde4-92652f6d68d8,2025-12-17,2026-01-04,False,Bratislava,5000 - 7000 EUR gross/month,English: C1,"Secondary with school-leaving examination, University education (Bachelor's degree), University education (Master's degree)",,"XLS, XML, Visio, PowerPoint",On-site,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5202033,Application Owner & E2E Analyst,Swiss Re,https://www.profesia.sk/praca/swiss-re/O5202033?search_id=5a780d3b-247d-4277-bde4-92652f6d68d8,2025-12-17,2026-01-04,False,Bratislava,2200 - 3700 EUR gross/month,English: B2,Master's degree,Python,"Power BI, SQL",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5202020,"AI Prototype Developer – GenAI, LLM, Agents (medior)",Siemens Slovensko,https://www.profesia.sk/praca/siemens-slovensko/O5202020?search_id=5a780d3b-247d-4277-bde4-92652f6d68d8,2025-12-17,2025-12-17,False,Bratislava,From 2500 EUR gross/month,English: Upper intermediate (B2),"University education (Bachelor's degree), University education (Master's degree), Postgraduate (Doctorate)","C#, Python","Azure, Semantic Kernel, MS Agent Framework",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5201988,Senior Dátový/á analytik/čka – Strategický/á líder/ka dát,"Slovenská sporiteľňa, a.s.",https://www.profesia.sk/praca/slovenska-sporitelna/O5201988?search_id=5a780d3b-247d-4277-bde4-92652f6d68d8,2025-12-17,2026-01-04,False,Bratislava,2700 EUR gross/month,English: null,,,,,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5201982,Vyber si svoju budúcnosť - formuj najväčšiu sieť bankomatov na Slovensku ako Product Owner,"Slovenská sporiteľňa, a.s.",https://www.profesia.sk/praca/slovenska-sporitelna/O5201982?search_id=5a780d3b-247d-4277-bde4-92652f6d68d8,2025-12-17,2025-12-17,False,Bratislava,2900 EUR gross/month,Slovak: Native,Master,,,Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5201979,Robotic Process Automation Developer - Hybrid - m/f/x/d - Bratislava,Swiss Re,https://www.profesia.sk/praca/swiss-re/O5201979?search_id=5a780d3b-247d-4277-bde4-92652f6d68d8,2025-12-17,2026-03-25,True,Bratislava,2700 - 4500 EUR gross/month,English: B2,Master,Python,UiPath,Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5158337,Service Dispatcher with German and English language,"Vertiv Slovakia, a. s.",https://www.profesia.sk/praca/vertiv-slovakia/O5158337?search_id=5a780d3b-247d-4277-bde4-92652f6d68d8,2025-12-17,2026-01-13,False,Bratislava,1500 EUR gross/month,"German: B2, English: B2","Secondary with school-leaving examination, University education (Bachelor's degree), University education (Master's degree)",,"ERP systems, Microsoft Office",On-site,Full-time,2 years,,,,,,,,,,,,,,,,,,
5200513,IT špecialista - junior,Správca zálohového systému n. o.,https://www.profesia.sk/praca/spravca-zalohoveho-systemu-n-o/O5200513?search_id=1398ea98-eb0a-4dda-a739-907d93a5445c,2025-12-17,2026-01-04,False,Nové Mesto nad Váhom,1600 EUR gross/month,English: B1,High School with Diploma,,"Microsoft Office, Microsoft Office 365, Sharepoint, TCP/IP LAN, Azure Active Directory",Hybrid,Full-time,1-3 years,,,,,,,,,,,,,,,,,,
5201888,Databázový špecialista/špecialistka so zameraním na AWS Cloud,"Tatra banka, a.s.",https://www.profesia.sk/praca/tatra-banka/O5201888?search_id=1398ea98-eb0a-4dda-a739-907d93a5445c,2025-12-17,2026-01-06,False,Bratislava,3000 EUR gross/month,English: B2,Master,,AWS Cloud,On-site,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5201886,ČSOB IT Business Analyst (M/Ž),ČSOB Finančná skupina,https://www.profesia.sk/praca/csob-financna-skupina/O5201886?search_id=1398ea98-eb0a-4dda-a739-907d93a5445c,2025-12-17,2025-12-17,False,Bratislavský kraj,2500 EUR gross/month,English: B2,,,"Jira, Confluence, Enterprise Architect",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5201870,IT Test Manager - senior,Raiffeisen Processing Centre (RPC),https://www.profesia.sk/praca/raiffeisen-processing-centre-rpc/O5201870?search_id=1398ea98-eb0a-4dda-a739-907d93a5445c,2025-12-17,2026-01-04,False,Bratislava,3000 EUR gross/month,English: C1,"Master's degree, Postgraduate (Doctorate)",,,Hybrid,Full-time,5+ years,,,,,,,,,,,,,,,,,,
5201869,SAP CO Konzultant/ka,Eviden Slovakia s.r.o.,https://www.profesia.sk/praca/eviden-slovakia/O5201869?search_id=1398ea98-eb0a-4dda-a739-907d93a5445c,2025-12-17,2026-01-04,False,Bratislava,From 2700 EUR gross/month,"English: B2, Slovak: C2",Master,,"SAP CO, S/4HANA (advantage)",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5201867,SAP MM Konzultant/ka,Eviden Slovakia s.r.o.,https://www.profesia.sk/praca/eviden-slovakia/O5201867?search_id=1398ea98-eb0a-4dda-a739-907d93a5445c,2025-12-17,2026-01-04,False,Bratislava,From 2700 EUR gross/month,"English: B2, Slovak: C2",Master,,"SAP MM, SAP S/4HANA (advantage)",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
5201849,Java Developer (Cloud),Pro HR,https://www.profesia.sk/praca/pro-hr/O5201849?search_id=1398ea98-eb0a-4dda-a739-907d93a5445c,2025-12-17,2026-01-04,False,Košice,From 3200 EUR/month,English: C1,Master,"Java, Python","AWS, Git, DevOps tools",Hybrid,Full-time,3-5 years,,,,,,,,,,,,,,,,,,
