job_id,title,company,url,first_seen,last_seen,active,Location,Salary,Language Requirements,Education,Programming Languages,Required Software / Tools,Work Arrangement,Job Type,Experience Level,Python,Power BI,Azure SQL
5199000,AI SERVICES - Senior Data Engineer /KE/,Deutsche Telekom Services Europe Slovakia s.r.o.,https://www.profesia.sk/praca/deutsche-telekom-services-europe-slovakia/O5199000?search_id=dcfe8275-0a7e-42ae-86e6-356bb33ea5c9,2025-12-17,2026-01-26,False,Košice,3000 EUR gross/month,English: C1,"Master's degree in Computer Science, Information Systems or similar technical fields","Python, SQL, NoSQL","Dagster, Airflow, Gitlab CI/CD, Docker, Kubernetes, helm, jenkins",Hybrid,Full-time,5+ years,,,
5198997,AI SERVICES - Senior Backend Developer/Python /KE/,Deutsche Telekom Services Europe Slovakia s.r.o.,https://www.profesia.sk/praca/deutsche-telekom-services-europe-slovakia/O5198997?search_id=dcfe8275-0a7e-42ae-86e6-356bb33ea5c9,2025-12-17,2026-01-26,False,Košice,3000 EUR gross/month,English: C1,"Master's degree in Computer Science, Information Systems or similar technical fields","Python, FastAPI, Django","PostgreSQL, Git",Hybrid,Full-time,5+ years,,,
5196063,Špecialista technickej podpory,"board.sk, s.r.o.",https://www.profesia.sk/praca/board-sk/O5196063?search_id=dcfe8275-0a7e-42ae-86e6-356bb33ea5c9,2025-12-17,2025-12-17,False,Bratislava,1500 - 2000 EUR gross/month,"English: B1, Slovak: C2",High School with Diploma,,"Microsoft Windows, Eset, Zabbix, Apple iOS, Android, TeamViewer",On-site with home office,Full-time,2 years,,,
5198949,Senior Angular/.Net SW Developer,ComAp Slovakia s.r.o.,https://www.profesia.sk/praca/comap-slovakia/O5198949?search_id=dcfe8275-0a7e-42ae-86e6-356bb33ea5c9,2025-12-17,2025-12-17,False,Košice,2600 EUR gross/month,English: B1-B2,Bachelor,".Net, Angular, TypeScript","SignalR, PostgreSQL, Visual Studio, Electron, Git, RESTAPI, Cypress.io",Home-Office,Full-time,5+ years,,,
5198942,AI Solutions Manager,Sympatia Group ®,https://www.profesia.sk/praca/sympatia-group/O5198942?search_id=4759b545-3c17-42b0-907a-bb3f7777263b,2025-12-17,2025-12-17,False,Bratislava,3000 EUR gross/month,"English: B2, Slovak: C2",Bachelor,,"Google Workspace, ChatGPT, Claude, Gemini, Zapier, Make, API integrácie",On-site,Full-time,3-5 years,,,
5140011,Microsoft 365 Application & Automation Developer,ST. NICOLAUS Group a.s.,https://www.profesia.sk/praca/st-nicolaus-group/O5140011?search_id=4759b545-3c17-42b0-907a-bb3f7777263b,2025-12-17,2025-12-17,False,Bratislava,2500 EUR gross/month,"English: B2, Slovak: C1",Bachelor,,"Microsoft Power Automate, Power Apps (Canvas, Model-driven), Microsoft SharePoint",Hybrid,Full-time,2 years,,,
5198814,Vedúci špecialista - Product Owner,"SLOVNAFT, a.s.",https://www.profesia.sk/praca/slovnaft/O5198814?search_id=4759b545-3c17-42b0-907a-bb3f7777263b,2025-12-17,2025-12-17,False,Bratislava,3500 EUR gross/month,English: C1,Bachelor,,SAP modulov (SD/MM),On-site with home office,Full-time,5+ years,,,
5198778,Procurement process expert (sap mm / mrp),Lugera & Maklér spol.s r.o.,https://www.profesia.sk/praca/lugera-makler/O5198778?search_id=4759b545-3c17-42b0-907a-bb3f7777263b,2025-12-17,2025-12-17,False,Trnavský kraj,3000 EUR gross/month,English: B2,"Bachelor, Master",,"SAP MM, MRP",Full-time,Full-time,3-5 years,,,
5198669,Senior IT Admin,Grafton Slovakia s.r.o.,https://www.profesia.sk/praca/grafton-slovakia/O5198669?search_id=4759b545-3c17-42b0-907a-bb3f7777263b,2025-12-17,2025-12-17,False,Žarnovica,2500 EUR gross/month,English: B2,"Bachelor, Master, PhD",,"Microsoft 365, Entra, Windows Server",Full-time,Full-time,3-5 years,,,
5198659,Expert IT systémov prevádzky (m/ž),"Západoslovenská energetika, a.s.",https://www.profesia.sk/praca/zapadoslovenska-energetika/O5198659?search_id=4759b545-3c17-42b0-907a-bb3f7777263b,2025-12-17,2025-12-17,False,Bratislava,2200 EUR gross/month + 10% performance bonus,English: B1,,"MS Access: expert, MS Excel: expert, MS Outlook: expert, MS Powerpoint: expert, MS Project: expert, MS Word: expert, SAP BW: advanced, SAP CRM: advanced, SAP FI: beginner, SAP FI - AA: beginner, SAP IS - U: beginner, SAP PM: advanced, SAP PS: beginner, SAP WM: advanced",,,Full-time,5+ years,,,
5198653,Senior Data Scientist,"Zurich Insurance Company Ltd, organizačná zložka",https://www.profesia.sk/praca/zurich-insurance-company-ltd-organizacna-zlozka/O5198653?search_id=4759b545-3c17-42b0-907a-bb3f7777263b,2025-12-17,2025-12-17,False,Bratislava,3700 EUR gross/month,English: B2,Master's degree,"Python, SQL",,Hybrid,Full-time,5+ years,,,
5198645,Product Owner,Deutsche Telekom IT Solutions Slovakia,https://www.profesia.sk/praca/deutsche-telekom-it-solutions-slovakia/O5198645?search_id=4759b545-3c17-42b0-907a-bb3f7777263b,2025-12-17,2026-03-25,True,Košice,1600 EUR gross/month,"{'English': 'B2'}, {'German': 'B1'}",,,,Job with occasional home office,Full-time,3-5 years,,,
5198632,"IT Solution Architect – poď s nami tvoriť moderné riešenia, ktoré ľudia fakt používajú",SOFTEC,https://www.profesia.sk/praca/softec/O5198632?search_id=4759b545-3c17-42b0-907a-bb3f7777263b,2025-12-17,2025-12-17,False,Bratislava,3000 EUR gross/month,,Bachelor in Informačné technológie,"Java, Kafka, Camunda",,Hybrid,Full-time,5+ years,,,
5198625,Senior Project Manager,Global Blue Slovakia s. r. o.,https://www.profesia.sk/praca/global-blue-slovakia/O5198625?search_id=4759b545-3c17-42b0-907a-bb3f7777263b,2025-12-17,2025-12-17,False,Bratislava,5000 EUR gross/month,English: C1,Bachelor's degree,,,Hybrid (Job with occasional home office),Full-time,5+ years,,,
5198578,Konzultant ERP (logistika a výroba) – posuň biznis našich klientov vpred,"Asseco Solutions, a.s.",https://www.profesia.sk/praca/asseco-solutions/O5198578?search_id=4759b545-3c17-42b0-907a-bb3f7777263b,2025-12-17,2025-12-17,False,Bratislava,1700 EUR gross/month,,Bachelor,,Microsoft Office 365,Hybrid,Full-time,2 years,,,
5198522,Fullstack Developer (Java/Angular),SourceFirst International s.r.o.,https://www.profesia.sk/praca/sourcefirst-international/O5198522?search_id=4759b545-3c17-42b0-907a-bb3f7777263b,2025-12-17,2025-12-17,False,Poprad,3000 - 4500 EUR gross/month,"English: B2, Slovak: B2","Bachelor, Master, PhD","Java, Angular, Javascript",Liferay,Hybrid,Full-time,,,,
5198573,Konzultant ERP (logistika a výroba) – posuň biznis našich klientov vpred,"Asseco Solutions, a.s.",https://www.profesia.sk/praca/asseco-solutions/O5198573?search_id=4759b545-3c17-42b0-907a-bb3f7777263b,2025-12-17,2025-12-17,False,Žilina,1700 EUR gross/month,,Bachelor,,Microsoft Office 365,Home-Office,Full-time,2 years,,,
5198571,Konzultant ERP (mzdy a ekonomika) – posuň biznis našich klientov vpred,"Asseco Solutions, a.s.",https://www.profesia.sk/praca/asseco-solutions/O5198571?search_id=cbf7cc88-f1b5-41e8-8f40-f4e427d8f06b,2025-12-17,2025-12-17,False,Bratislava,1700 EUR gross/month,,Bachelor,,Microsoft Office 365,Hybrid,Full-time,1-3 years,,,
5197050,Engineering Manager | Global Tech Company | TOP 2 Worldwide in Its Segment,DevelGuru s. r. o.,https://www.profesia.sk/praca/develguru/O5197050?search_id=cbf7cc88-f1b5-41e8-8f40-f4e427d8f06b,2025-12-17,2026-03-16,False,Bratislava,5000 - 8000 EUR gross/month,English: C1,"University education (Bachelor's degree), University education (Master's degree)",,,Hybrid,Full-time,5+ years,,,
5198504,Security Sales Engineer,"ESET, spol. s r.o.",https://www.profesia.sk/praca/eset/O5198504?search_id=cbf7cc88-f1b5-41e8-8f40-f4e427d8f06b,2025-12-17,2026-03-25,True,Bratislava,2700 EUR gross/month,English: Fluent,,,,Job with occasional home office,Full-time,,,,
5198455,Technologický tester,ITAPS s. r. o.,https://www.profesia.sk/praca/itaps/O5198455?search_id=cbf7cc88-f1b5-41e8-8f40-f4e427d8f06b,2025-12-17,2025-12-17,False,Bratislava,25 EUR/hour,Slovak: C1,High School with Diploma,,"SOAP UI, Postman, ReadyAPI",Hybrid,Full-time,3-5 years,,,
5198443,Architekt IT bezpečnosti (m/ž),"Slovenské elektrárne, a.s.",https://www.profesia.sk/praca/slovenske-elektrarne/O5198443?search_id=cbf7cc88-f1b5-41e8-8f40-f4e427d8f06b,2025-12-17,2025-12-17,False,Bratislava,"{'gross': True, 'amount': 3000, 'currency': 'EUR', 'frequency': 'month'}",,,,,Hybrid,Full-time,4 years,,,
5198441,ICT analytik (m/ž)  | JE Mochovce,"Slovenské elektrárne, a.s.",https://www.profesia.sk/praca/slovenske-elektrarne/O5198441?search_id=cbf7cc88-f1b5-41e8-8f40-f4e427d8f06b,2025-12-17,2025-12-17,False,Kalná nad Hronom,2036 EUR gross/month,English: B1,Bachelor in Informatics or related fields,,"Linux, PostgreSQL, Hyper-V, Azure",Full-time,Full-time,1-3 years,,,
5198437,ICT analytik (m/ž)  - absolvent | JE Mochovce,"Slovenské elektrárne, a.s.",https://www.profesia.sk/praca/slovenske-elektrarne/O5198437?search_id=cbf7cc88-f1b5-41e8-8f40-f4e427d8f06b,2025-12-17,2025-12-17,False,Kalná nad Hronom,1810 EUR gross/month,English: B1,Bachelor in Informatics or related fields,,,,Full-time,,,,
5198384,Senior Test Engineer,Ciklum,https://www.profesia.sk/praca/ciklum/O5198384?search_id=cbf7cc88-f1b5-41e8-8f40-f4e427d8f06b,2025-12-17,2025-12-17,False,Bratislava,2800 EUR gross/month,"English: Upper-intermediate, Slovak: Fluent","Secondary with school-leaving examination, University education (Bachelor's degree), University education (Master's degree)","C#, Python, C/C++","Jira, GitLab, Linux command line tools, CMake",Job with occasional home office,Full-time,,,,
5196724,Senior SAP BW konzultant (možnosť full-remote),"Unlimit Recruitment, s.r.o.",https://www.profesia.sk/praca/unlimit-recruitment/O5196724?search_id=cbf7cc88-f1b5-41e8-8f40-f4e427d8f06b,2025-12-17,2025-12-17,False,Práca z domu,"{'min': 3000, 'max': 4500, 'currency': 'EUR', 'gross': True}","{'language': 'English', 'level': 'B2'}",Bachelor,"SAP R/3, SAP HANA, SAP Business Warehouse (BW)",,Full-remote,Full-time,3 years,,,
4921711,Deployment Automation / DevOps Engineer,Pro HR,https://www.profesia.sk/praca/pro-hr/O4921711?search_id=cbf7cc88-f1b5-41e8-8f40-f4e427d8f06b,2025-12-17,2025-12-17,False,Žilina,3300 EUR gross/month,English: B2,Secondary with school-leaving examination,,"Kubernetes, Docker, Helm, GIT",Full-time,Full-time,,,,
5198352,CTO/Product Owner,"SOITRON, s.r.o.",https://www.profesia.sk/praca/soitron/O5198352?search_id=cbf7cc88-f1b5-41e8-8f40-f4e427d8f06b,2025-12-17,2025-12-17,False,Bratislava,4000 EUR gross/month,English: B2,University education (Bachelor's degree),Node.js,"PostgreSQL, Docker, CI/CD",Hybrid,Full-time,7+ years,,,
5198338,Produktový manažér/manažérka so stavebným vzdelaním!,ManpowerGroup Slovensko s.r.o.,https://www.profesia.sk/praca/manpowergroup-slovensko/O5198338?search_id=cbf7cc88-f1b5-41e8-8f40-f4e427d8f06b,2025-12-17,2025-12-17,False,Bratislavský kraj,1700 - 3000 EUR gross/month,"English: B2, German: B2",Bachelor I. stupňa,,,On-site with home office,Full-time,1 year,,,
5198320,Data analytik - štatistik,"2muse, s.r.o.",https://www.profesia.sk/praca/2muse/O5198320?search_id=cbf7cc88-f1b5-41e8-8f40-f4e427d8f06b,2025-12-17,2025-12-17,False,Bratislava,1200 EUR gross/month,English: B1,"Bachelor, Master, PhD",,"Excel, SPSS",Home-Office,Full-time,,,,
5198314,IT Support Junior - Developer,GLS General Logistics Systems Slovakia s.r.o.,https://www.profesia.sk/praca/gls-general-logistics-systems-slovakia/O5198314?search_id=cbf7cc88-f1b5-41e8-8f40-f4e427d8f06b,2025-12-17,2026-02-26,False,Budča,1700 EUR gross/month,English: B1,High School with Diploma,,,Hybrid,Full-time,0-1 years,,,
5198230,Senior IT Tester (Banking),"Asseco Central Europe, a.s.",https://www.profesia.sk/praca/asseco-central-europe/O5198230?search_id=cbf7cc88-f1b5-41e8-8f40-f4e427d8f06b,2025-12-17,2025-12-17,False,Bratislava,1800 EUR gross/month,,High School with Diploma,,,Hybrid,Full-time,0-1 years,,,
5198201,Test Automation Developer Senior,Pro HR,https://www.profesia.sk/praca/pro-hr/O5198201?search_id=fa9bdfd3-17c5-41aa-993d-461bdf4113d3,2025-12-17,2026-01-26,False,Bratislava,3300 EUR gross/month,English: B2,"Bachelor, Master","Java, Python, JavaScript, C#",REST API,Hybrid,Full-time,3-5 years,,,
5198197,Test Automation Developer,Pro HR,https://www.profesia.sk/praca/pro-hr/O5198197?search_id=fa9bdfd3-17c5-41aa-993d-461bdf4113d3,2025-12-17,2026-03-01,False,Bratislava,2400 EUR gross/month,English: B2,"Bachelor, Master","Python, Robot Framework",Postman,Hybrid,Full-time,2 years,,,
5198180,Senior Salesforce Developer | ID : 309,Neohunter | Recruitment-as-a-Service,https://www.profesia.sk/praca/neohunter-recruitment-as-a-service/O5198180?search_id=fa9bdfd3-17c5-41aa-993d-461bdf4113d3,2025-12-17,2025-12-17,False,Bratislava,3500 - 4500 EUR gross/month,English: B2,"Bachelor, Master, PhD",,,Hybrid,Full-time,3-5 years,,,
5198170,Senior SQL databázový programátor pre GOPASS,"Tatry mountain resorts, a.s.",https://www.profesia.sk/praca/tatry-mountain-resorts/O5198170?search_id=fa9bdfd3-17c5-41aa-993d-461bdf4113d3,2025-12-17,2025-12-17,False,Liptovský Mikuláš,2500 EUR gross/month,English: B1,Bachelor,"SQL, MS Office, .NET, Python, Vue.JS, Git, SOAP/REST",,,Full-time,3-5 years,,,
5198166,Senior OpenShift Platform Engineer - m/ž,"VOLKSWAGEN GROUP SERVICES, s.r.o.",https://www.profesia.sk/praca/volkswagen-group-services/O5198166?search_id=fa9bdfd3-17c5-41aa-993d-461bdf4113d3,2025-12-17,2025-12-17,False,Práca z domu,3000 EUR gross/month,"{'Language': 'Anglický jazyk', 'CEFR Level': 'C1'}","Vysokoškolské I. stupňa, Vysokoškolské II. stupňa, Vysokoškolské III. stupňa",,"{'Software/Tool': 'Red Hat OpenShift', 'Level of Expertise': 'Pokročilý'}, {'Software/Tool': 'Kubernetes', 'Level of Expertise': 'Pokročilý'}, {'Software/Tool': 'Linux administrácia (RHEL)', 'Level of Expertise': 'Pokročilý'}, {'Software/Tool': 'CI/CD Pipelines (GitLab / Bitbucket)', 'Level of Expertise': 'Stredne pokročilý'}, {'Software/Tool': 'Monitoring (Grafana)', 'Level of Expertise': 'Stredne pokročilý'}, {'Software/Tool': 'Helm', 'Level of Expertise': 'Pokročilý'}","Práca z domu, Flexibilná pracovná doba",Plný úväzok,"3+ roky skúseností v oblasti DevOps, platform engineeringu alebo Linux administrácie",,,
5198163,Expert OpenShift Platform Engineer - m/ž,"VOLKSWAGEN GROUP SERVICES, s.r.o.",https://www.profesia.sk/praca/volkswagen-group-services/O5198163?search_id=fa9bdfd3-17c5-41aa-993d-461bdf4113d3,2025-12-17,2025-12-17,False,,3500 EUR gross/month,"{'Language': 'English', 'CEFR Level': 'C1'}","Bachelor, Master, PhD",,"Red Hat OpenShift, Kubernetes, Ansible, GitLab CI, ArgoCD, Helm, Linux RHEL / RHCOS",Home-Office,Full-time,5+ years,,,
5198143,Senior Business Analyst  - Veeva Vault,Takeda,https://www.profesia.sk/praca/takeda/O5198143?search_id=fa9bdfd3-17c5-41aa-993d-461bdf4113d3,2025-12-17,2026-02-03,False,Bratislava,3083.33 EUR gross/month,English: B2,Bachelor's degree,,"Veeva Vault, Content Management System functionality",,Full-time,4+ years,,,
5198127,Datacenter Technician,"EOF, s.r.o.",https://www.profesia.sk/praca/eof/O5198127?search_id=fa9bdfd3-17c5-41aa-993d-461bdf4113d3,2025-12-17,2025-12-17,False,Trnava,1500 EUR gross/month,"English: B2, German: B2",Secondary with school-leaving examination,,,,"Full-time, part-time, agreement-based (Temporary jobs), internship, work experience",2+ years,,,
5198051,Chatbot Developer (JavaScript/Python/Go),SourceFirst International s.r.o.,https://www.profesia.sk/praca/sourcefirst-international/O5198051?search_id=fa9bdfd3-17c5-41aa-993d-461bdf4113d3,2025-12-17,2025-12-17,False,Košice,2800 - 4500 EUR gross/month,English: B2,"Bachelor, Master, PhD","JavaScript, Python, Go",,Hybrid,Full-time,3-5 years,,,
5174766,Networking Engineer,Pro HR,https://www.profesia.sk/praca/pro-hr/O5174766?search_id=fa9bdfd3-17c5-41aa-993d-461bdf4113d3,2025-12-17,2025-12-17,False,Bratislava,3300 EUR gross/month,English: B2,"Bachelor, Master",,,Hybrid,Full-time,3-5 years,,,
5197988,"Senior Quality Engineer (Azure, SaaS/PaaS, CI/CD, Selenium, Cypress, Rest API, SoapUI, Postman)",SourceFirst International s.r.o.,https://www.profesia.sk/praca/sourcefirst-international/O5197988?search_id=fa9bdfd3-17c5-41aa-993d-461bdf4113d3,2025-12-17,2025-12-17,False,Bratislava,3800 EUR gross/month,,"Secondary with school-leaving examination, University education (Bachelor's degree), University education (Master's degree), Postgraduate (Doctorate)","Java/J2EE, REST, JUnit/TestNG, Selenium, WebDriver, Grid, Cucumber, JMeter, Cypress, SoapUI, Postman, Protractor, Rest Assured",,Hybrid,Full-time,5+ years,,,
5197985,Medior/Senior Java Developer,CGI Slovakia s. r. o.,https://www.profesia.sk/praca/cgi-slovakia/O5197985?search_id=fa9bdfd3-17c5-41aa-993d-461bdf4113d3,2025-12-17,2026-03-17,False,Bratislava,2500 - 4000 EUR gross/month,English: B2,Bachelor,"Java, Spring Boot","Git, Maven/Gradle, Eclipse, IntelliJ, GitLab, JIRA, Confluence",Full-time,Full-time,3-5 years,,,
5192085,Robotik - programátor priemyselných robotov - Senior,Matador Group,https://www.profesia.sk/praca/matador-group/O5192085?search_id=fa9bdfd3-17c5-41aa-993d-461bdf4113d3,2025-12-17,2026-02-22,False,"Bratislavský kraj, Trenčiansky kraj, Zahraničie - ostatné",2300 EUR gross/month,"{'Language': 'English', 'Level': 'B1'}, {'Language': 'Nemecký jazyk', 'Level': 'B1'}",Vysokoškolské I. stupňa,,,Plný úväzok,Full-time,2 Osobnostné predpoklady a zručnosti,,,
5197937,Medior/Senior Angular Frontend Engineer,SourceFirst International s.r.o.,https://www.profesia.sk/praca/sourcefirst-international/O5197937?search_id=fa9bdfd3-17c5-41aa-993d-461bdf4113d3,2025-12-17,2025-12-17,False,Bratislava,3000 - 5500 EUR gross/month,English: Fluent,"Secondary with school-leaving examination, University education (Bachelor's degree), University education (Master's degree), Postgraduate (Doctorate)","Angular, HTML, CSS",,Hybrid,Full-time,,,,
5197925,Project Manager,"ESET, spol. s r.o.",https://www.profesia.sk/praca/eset/O5197925?search_id=fa9bdfd3-17c5-41aa-993d-461bdf4113d3,2025-12-17,2026-02-03,False,Bratislava,3000 EUR gross/month,English: Advanced,Master's degree in a subject related to information technology or business administration,,"MS Office (Word, Excel, PowerPoint), Jira/Confluence/Mural",Full-time with occasional home office,Full-time,5+ years,,,
5197912,"IT Špecialista – Servery, siete & virtualizácia",TSS Group a. s.,https://www.profesia.sk/praca/tss-group/O5197912?search_id=fa9bdfd3-17c5-41aa-993d-461bdf4113d3,2025-12-17,2026-01-26,False,Dubnica nad Váhom,1700 EUR gross/month,English: B1,"Bachelor, Master",,"Hyper-V, Proxmox, Mikrotik RouterOS, PowerShell",On-site,Full-time,,,,
5080861,Project Manager,Natuvion Slovakia s.r.o.,https://www.profesia.sk/praca/natuvion-slovakia/O5080861?search_id=fa9bdfd3-17c5-41aa-993d-461bdf4113d3,2025-12-17,2025-12-17,False,Bratislava,2000 EUR gross/month,English: B2,Bachelor I. stupňa,,,Home-Office,Full-time,1-3 years,,,
5197854,Azure DEV OPS Engineer,"Manuvia, a. s.",https://www.profesia.sk/praca/manuvia/O5197854?search_id=fa9bdfd3-17c5-41aa-993d-461bdf4113d3,2025-12-17,2025-12-17,False,Prešov,2800 EUR gross/month,English: B2,High School with Diploma,,,"Home-Office, Remote",Full-time,,,,
5197823,Digital Services & Innovation Director,"MenkynaPartners Management Consulting, s.r.o.",https://www.profesia.sk/praca/menkynapartners-management-consulting/O5197823?search_id=fa9bdfd3-17c5-41aa-993d-461bdf4113d3,2025-12-17,2025-12-17,False,Bratislava,4500 EUR gross/month,English: C1,Bachelor with Diploma,,,On-site,Full-time,5+ years,,,
5197797,"Full Stack Developer (Java,Angular/React)",SourceFirst International s.r.o.,https://www.profesia.sk/praca/sourcefirst-international/O5197797?search_id=fa9bdfd3-17c5-41aa-993d-461bdf4113d3,2025-12-17,2025-12-17,False,Bratislava,2800 - 4000 EUR gross/month,English,"University education (Bachelor's degree), University education (Master's degree)","Java, Angular, React","JFrog Xray, Sonar, Lint, Kafka, MongoDB, Cassandra, APIs",Job with occasional home office,Full-time,3+ years,,,
5201960,Sales & RTC Analyst,"Heineken Slovensko, a.s.",https://www.profesia.sk/praca/heineken-slovensko/O5201960?search_id=915d9837-ba40-4188-b4ad-3aef2a52be4c,2025-12-17,2026-02-11,False,Bratislava,2000 EUR gross/month,English: B2,"Bachelor, Master",,"MS Excel, Power BI","Home-Office, Flexible work time",Full-time,2+ years,,,
